A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1619,225,2090,565,1499,1354,1009,965,1504,995,9.07,2.33,15.99,-14.22,7.31,-52.62,0.11,-33.69,46_0000500_0000524-reel_begin_end.tiff
2,4638,251,5171,782,4489,1349,4032,966,1504,995,8.91,1.06,16.74,-24.78,6.72,-52.38,0.01,-33.74,46_0000500_0000524-reel_begin_end.tiff
3,7640,225,8090,786,7503,1351,7035,965,1504,995,8.79,2.33,15.4,-24.98,6.78,-52.48,-0.09,-33.69,46_0000500_0000524-reel_begin_end.tiff
4,10671,225,11121,509,10548,1353,10062,965,1504,995,8.95,2.33,15.56,-11.49,7.15,-52.58,0.01,-33.69,46_0000500_0000524-reel_begin_end.tiff
5,13698,225,14140,683,13578,1351,13089,965,1504,995,8.91,2.33,15.4,-19.96,7.15,-52.48,-0.04,-33.69,46_0000500_0000524-reel_begin_end.tiff
6,16704,225,17154,509,16555,1349,16095,964,1504,995,8.85,2.33,15.46,-11.49,6.66,-52.38,-0.09,-33.64,46_0000500_0000524-reel_begin_end.tiff
7,19717,225,20170,634,19583,1348,19122,964,1504,995,8.75,2.33,15.4,-17.58,6.78,-52.33,0.01,-33.64,46_0000500_0000524-reel_begin_end.tiff
8,22748,225,23183,653,22621,1351,22142,967,1504,995,8.91,2.33,15.3,-18.5,7.04,-52.48,0.01,-33.79,46_0000500_0000524-reel_begin_end.tiff
10,28774,225,29234,654,28629,1349,28169,965,1504,995,8.85,2.33,15.61,-18.55,6.72,-52.38,-0.04,-33.69,46_0000500_0000524-reel_begin_end.tiff
11,31804,225,32235,742,31655,1350,31199,965,1504,995,8.85,2.33,15.18,-22.84,6.66,-52.43,-0.04,-33.69,46_0000500_0000524-reel_begin_end.tiff
12,34818,225,35253,638,34687,1351,34212,965,1504,995,8.91,2.33,15.3,-17.77,6.99,-52.48,0.01,-33.69,46_0000500_0000524-reel_begin_end.tiff
