A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2374,592,2810,641,2212,1347,1757,1008,1514,1757,9.46,-15.36,15.8,-17.75,7.11,-52.11,0.49,-35.61,46_0004575_0004599-reel_begin_end.tiff
2,5384,567,5820,590,5200,1350,4764,1009,1514,1757,9.46,-14.15,15.8,-15.27,6.79,-52.26,0.45,-35.66,46_0004575_0004599-reel_begin_end.tiff
3,8404,567,8838,604,8253,1346,7776,1015,1514,1757,9.46,-14.15,15.77,-15.95,7.27,-52.06,0.33,-35.95,46_0004575_0004599-reel_begin_end.tiff
4,11431,541,11865,577,11250,1346,10809,1011,1514,1757,9.42,-12.88,15.73,-14.63,6.79,-52.06,0.38,-35.76,46_0004575_0004599-reel_begin_end.tiff
5,14444,543,14872,562,14318,1344,13822,1009,1514,1757,9.46,-12.98,15.68,-13.9,7.63,-51.96,0.42,-35.66,46_0004575_0004599-reel_begin_end.tiff
6,17384,618,17809,626,17236,1339,16762,1008,1514,1757,9.46,-16.63,15.64,-17.02,7.31,-51.72,0.42,-35.61,46_0004575_0004599-reel_begin_end.tiff
7,20347,569,20772,581,20056,1339,19724,1009,1514,1757,9.51,-14.25,15.68,-14.83,5.27,-51.72,0.45,-35.66,46_0004575_0004599-reel_begin_end.tiff
8,23287,559,23715,545,23131,1341,22675,1010,1514,1757,9.51,-13.76,15.73,-13.08,7.24,-51.82,0.61,-35.71,46_0004575_0004599-reel_begin_end.tiff
9,26232,535,26649,569,26068,1343,25610,1009,1514,1757,9.58,-12.59,15.64,-14.25,7.19,-51.92,0.54,-35.66,46_0004575_0004599-reel_begin_end.tiff
10,29251,604,29679,566,29065,1341,28637,1009,1514,1757,9.42,-15.95,15.64,-14.1,6.71,-51.82,0.49,-35.66,46_0004575_0004599-reel_begin_end.tiff
11,32204,557,32624,690,32070,1343,31584,1007,1514,1757,9.46,-13.66,15.57,-20.13,7.51,-51.92,0.45,-35.56,46_0004575_0004599-reel_begin_end.tiff
12,35147,579,35556,588,34977,1346,34519,1009,1514,1757,9.51,-14.73,15.45,-15.17,7.03,-52.06,0.38,-35.66,46_0004575_0004599-reel_begin_end.tiff
