A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2363,540,2855,625,2193,1345,1753,1009,1509,1751,9.31,-12.96,16.49,-17.1,6.82,-52.14,0.4,-35.79,46_0004675_0004699-reel_begin_end.tiff
2,5376,515,5890,550,5225,1346,4754,1012,1509,1751,9.35,-11.75,16.85,-13.45,7.14,-52.19,0.27,-35.93,46_0004675_0004699-reel_begin_end.tiff
3,8406,485,8923,438,8233,1346,7790,1010,1509,1751,9.35,-10.29,16.9,-8.0,6.82,-52.19,0.35,-35.84,46_0004675_0004699-reel_begin_end.tiff
4,11420,525,11937,590,11259,1345,10813,1013,1509,1751,9.26,-12.23,16.81,-15.4,6.91,-52.14,0.4,-35.98,46_0004675_0004699-reel_begin_end.tiff
5,14425,706,14950,737,14293,1341,13817,1175,1509,1751,9.19,-21.04,16.85,-22.55,7.26,-51.95,0.31,-43.87,46_0004675_0004699-reel_begin_end.tiff
6,17456,895,17989,823,17289,1345,16843,1178,1509,1751,9.35,-30.24,17.13,-26.74,6.91,-52.14,0.4,-44.01,46_0004675_0004699-reel_begin_end.tiff
7,20475,736,21005,884,20313,1346,19864,1177,1509,1751,9.19,-22.5,16.93,-29.7,6.82,-52.19,0.27,-43.97,46_0004675_0004699-reel_begin_end.tiff
8,23480,713,24005,748,23313,1343,22867,1177,1509,1751,9.26,-21.38,16.93,-23.09,6.82,-52.04,0.31,-43.97,46_0004675_0004699-reel_begin_end.tiff
9,26507,786,27022,692,26349,1346,25900,1178,1509,1751,9.22,-24.94,16.74,-20.36,6.91,-52.19,0.35,-44.01,46_0004675_0004699-reel_begin_end.tiff
10,29530,703,30045,738,29347,1344,28920,1177,1509,1751,9.26,-20.9,16.78,-22.6,6.59,-52.09,0.35,-43.97,46_0004675_0004699-reel_begin_end.tiff
11,32540,700,33049,766,32348,1345,31924,1179,1509,1751,9.26,-20.75,16.69,-23.96,6.46,-52.14,0.27,-44.06,46_0004675_0004699-reel_begin_end.tiff
12,35563,770,36058,743,35377,1344,34947,1177,1509,1751,9.31,-24.16,16.53,-22.84,6.59,-52.09,0.31,-43.97,46_0004675_0004699-reel_begin_end.tiff
