A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2003,470,2678,811,1863,1513,1400,1142,1596,1400,9.41,-6.23,19.54,-22.69,7.31,-56.56,0.36,-38.66,43_0009600_0009624-reel_begin_end.tiff
2,5003,477,5672,560,4828,1510,4410,1125,1596,1400,9.41,-6.57,19.45,-10.57,6.79,-56.42,0.51,-37.84,43_0009600_0009624-reel_begin_end.tiff
3,8019,476,8688,894,7844,1515,7420,1127,1596,1400,9.5,-6.52,19.54,-26.69,6.88,-56.66,0.51,-37.94,43_0009600_0009624-reel_begin_end.tiff
4,11129,478,11801,835,10976,1513,10527,1134,1596,1400,9.5,-6.62,19.59,-23.84,7.21,-56.56,0.47,-38.27,43_0009600_0009624-reel_begin_end.tiff
5,14139,496,14811,940,13989,1514,13540,1127,1596,1400,9.5,-7.48,19.59,-28.91,7.25,-56.61,0.51,-37.94,43_0009600_0009624-reel_begin_end.tiff
6,17233,531,17898,809,17123,1514,16636,1128,1596,1400,9.56,-9.17,19.54,-22.59,7.91,-56.61,0.6,-37.98,43_0009600_0009624-reel_begin_end.tiff
7,20253,499,20922,795,20100,1516,19657,1128,1596,1400,9.41,-7.63,19.45,-21.91,7.12,-56.71,0.47,-37.98,43_0009600_0009624-reel_begin_end.tiff
8,23343,473,24021,759,23193,1515,22756,1130,1596,1400,9.41,-6.37,19.59,-20.18,7.16,-56.66,0.6,-38.08,43_0009600_0009624-reel_begin_end.tiff
9,26436,856,27114,1115,26280,1521,25846,1131,1596,1400,9.46,-24.86,19.63,-37.36,7.12,-56.95,0.6,-38.13,43_0009600_0009624-reel_begin_end.tiff
10,29615,929,30227,1048,29399,1515,28950,1131,1596,1400,10.49,-28.38,19.68,-34.12,7.25,-56.66,0.51,-38.13,43_0009600_0009624-reel_begin_end.tiff
11,32563,480,33219,660,32388,1511,31967,1129,1596,1400,9.41,-6.71,19.26,-15.4,6.79,-56.47,0.47,-38.03,43_0009600_0009624-reel_begin_end.tiff
12,35650,480,36312,752,35500,1512,35063,1130,1596,1400,9.37,-6.71,19.3,-19.84,7.12,-56.52,0.56,-38.08,43_0009600_0009624-reel_begin_end.tiff
