A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1973,424,2795,1045,1843,1517,1406,1142,1581,1396,9.12,-2.84,21.44,-33.69,7.17,-57.13,0.62,-38.5,43_0009400_0009424-reel_begin_end.tiff
2,4997,433,5815,931,4869,1517,4420,1132,1581,1396,9.18,-3.28,21.44,-28.02,7.26,-57.13,0.53,-38.01,43_0009400_0009424-reel_begin_end.tiff
3,8013,456,8846,1012,7883,1519,7433,1133,1581,1396,9.12,-4.43,21.6,-32.05,7.17,-57.23,0.43,-38.06,43_0009400_0009424-reel_begin_end.tiff
4,11010,415,11839,982,10866,1520,10436,1133,1581,1396,9.07,-2.39,21.5,-30.56,6.92,-57.28,0.47,-38.06,43_0009400_0009424-reel_begin_end.tiff
5,14030,419,14869,994,13879,1518,13473,1147,1581,1396,9.07,-2.59,21.65,-31.15,6.81,-57.18,0.73,-38.75,43_0009400_0009424-reel_begin_end.tiff
6,17057,440,17886,1047,16906,1518,16490,1142,1581,1396,9.33,-3.63,21.75,-33.78,7.07,-57.18,0.83,-38.5,43_0009400_0009424-reel_begin_end.tiff
7,20053,465,20886,979,19936,1519,19473,1140,1581,1396,9.12,-4.87,21.6,-30.41,7.37,-57.23,0.43,-38.4,43_0009400_0009424-reel_begin_end.tiff
8,23077,430,23902,1026,22963,1519,22513,1153,1581,1396,9.33,-3.13,21.69,-32.74,7.62,-57.23,0.88,-39.05,43_0009400_0009424-reel_begin_end.tiff
9,26107,468,26919,967,25956,1518,25530,1139,1581,1396,9.33,-5.02,21.5,-29.81,7.07,-57.18,0.68,-38.35,43_0009400_0009424-reel_begin_end.tiff
10,29100,422,29929,1049,28963,1521,28530,1137,1581,1396,9.22,-2.74,21.65,-33.88,7.17,-57.33,0.68,-38.26,43_0009400_0009424-reel_begin_end.tiff
11,32204,413,33022,1133,32089,1519,31630,1138,1581,1396,9.28,-2.29,21.54,-38.06,7.56,-57.23,0.68,-38.31,43_0009400_0009424-reel_begin_end.tiff
12,35307,426,36132,965,35152,1514,34743,1137,1581,1396,9.03,-2.93,21.39,-29.71,6.71,-56.98,0.58,-38.26,43_0009400_0009424-reel_begin_end.tiff
