A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3444,640,3924,913,3364,1519,2911,1196,1578,2911,8.32,-14.02,15.32,-27.43,7.16,-57.21,0.55,-41.34,43_0009975_0009999-reel_begin_end.tiff
2,6454,651,7414,1508,6370,1520,5917,1191,1578,2911,8.47,-14.56,22.46,-56.67,7.24,-57.26,0.64,-41.09,43_0009975_0009999-reel_begin_end.tiff
3,9478,674,10477,1389,9387,1521,8954,1209,1578,2911,8.53,-15.69,23.09,-50.82,7.2,-57.31,0.89,-41.98,43_0009975_0009999-reel_begin_end.tiff
4,12487,657,,,12444,1519,11974,1215,1578,2911,8.37,-14.86,,,7.74,-57.21,0.89,-42.27,43_0009975_0009999-reel_begin_end.tiff
5,15494,670,16199,1452,15383,1521,14971,1208,1578,2911,8.47,-15.49,18.75,-53.92,6.85,-57.31,0.84,-41.93,43_0009975_0009999-reel_begin_end.tiff
6,18504,677,18970,1089,18427,1519,17981,1193,1578,2911,8.32,-15.84,15.12,-36.08,7.2,-57.21,0.7,-41.19,43_0009975_0009999-reel_begin_end.tiff
7,21535,665,22431,1349,21427,1521,21005,1192,1578,2911,8.42,-15.25,21.49,-48.86,6.85,-57.31,0.7,-41.14,43_0009975_0009999-reel_begin_end.tiff
8,24542,666,25437,1479,24458,1519,24018,1213,1578,2911,8.53,-15.3,21.57,-55.24,7.3,-57.21,0.89,-42.17,43_0009975_0009999-reel_begin_end.tiff
9,27562,673,28377,1233,27447,1521,27025,1195,1578,2911,8.53,-15.64,20.41,-43.16,6.85,-57.31,0.7,-41.29,43_0009975_0009999-reel_begin_end.tiff
10,30582,650,31440,1492,30464,1520,30051,1195,1578,2911,8.53,-14.51,21.04,-55.88,6.81,-57.26,0.78,-41.29,43_0009975_0009999-reel_begin_end.tiff
11,33582,647,34320,1451,33467,1522,33048,1192,1578,2911,8.53,-14.36,19.29,-53.87,6.85,-57.36,0.74,-41.14,43_0009975_0009999-reel_begin_end.tiff
12,36597,662,37433,1361,36527,1525,36060,1193,1578,2911,10.82,-15.1,23.0,-49.44,9.79,-57.5,2.99,-41.19,43_0009975_0009999-reel_begin_end.tiff
