A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3536,982,4264,1318,3354,1516,2898,1176,1596,2895,9.84,-30.14,20.32,-46.68,7.22,-56.44,0.65,-39.69,43_0009525_0009549-reel_begin_end.tiff
2,6468,981,7220,1375,6374,1518,5915,1174,1596,2895,8.71,-30.09,19.55,-49.49,7.36,-56.53,0.75,-39.59,43_0009525_0009549-reel_begin_end.tiff
3,9498,632,10235,1124,9354,1507,8945,1169,1596,2895,8.71,-12.9,19.33,-37.13,6.64,-55.99,0.75,-39.35,43_0009525_0009549-reel_begin_end.tiff
4,12513,444,13257,1075,12404,1509,11942,1136,1596,2895,8.93,-3.64,19.65,-34.72,7.36,-56.09,0.7,-37.72,43_0009525_0009549-reel_begin_end.tiff
5,15548,414,16276,1064,15398,1511,14955,1129,1596,2895,9.29,-2.16,19.78,-34.18,7.13,-56.19,0.75,-37.38,43_0009525_0009549-reel_begin_end.tiff
6,18581,439,19325,1209,18397,1512,17978,1138,1596,2895,9.33,-3.39,20.05,-41.32,6.68,-56.24,0.65,-37.82,43_0009525_0009549-reel_begin_end.tiff
7,21579,476,22288,1157,21444,1515,20988,1132,1596,2895,9.16,-5.22,19.37,-38.76,7.22,-56.39,0.65,-37.52,43_0009525_0009549-reel_begin_end.tiff
8,24582,462,25297,1244,24432,1514,23995,1130,1596,2895,9.2,-4.53,19.5,-43.04,7.04,-56.34,0.75,-37.43,43_0009525_0009549-reel_begin_end.tiff
9,27606,486,28305,1262,27462,1516,27022,1129,1596,2895,9.12,-5.71,19.19,-43.93,7.04,-56.44,0.7,-37.38,43_0009525_0009549-reel_begin_end.tiff
10,30616,463,31297,1337,30472,1511,30035,1129,1596,2895,9.12,-4.58,18.93,-47.62,7.04,-56.19,0.75,-37.38,43_0009525_0009549-reel_begin_end.tiff
11,33626,434,34310,1312,33469,1512,33045,1130,1596,2895,9.12,-3.15,18.97,-46.39,6.86,-56.24,0.75,-37.43,43_0009525_0009549-reel_begin_end.tiff
