A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,4250,630,4445,701,3421,1310,2750,1152,1574,2744,23.18,-13.72,26.01,-17.15,11.16,-46.58,1.43,-38.95,43_0010250_0010274-reel_begin_end.tiff
2,7287,670,7465,627,6421,1319,5791,1171,1574,2744,23.28,-15.65,25.86,-13.57,10.72,-47.02,1.59,-39.86,43_0010250_0010274-reel_begin_end.tiff
3,,,10458,668,9398,1329,8787,1154,1574,2744,,,25.76,-15.55,10.39,-47.5,1.53,-39.04,43_0010250_0010274-reel_begin_end.tiff
4,13307,671,13475,609,12475,1354,11814,1167,1574,2744,23.28,-15.7,25.72,-12.7,11.22,-48.71,1.63,-39.67,43_0010250_0010274-reel_begin_end.tiff
5,,,16515,752,15830,1443,14837,1151,1574,2744,,,25.72,-19.61,15.79,-53.01,1.39,-38.9,43_0010250_0010274-reel_begin_end.tiff
6,19360,739,19511,741,18689,1378,17847,1152,1574,2744,23.47,-18.98,25.66,-19.08,13.74,-49.87,1.53,-38.95,43_0010250_0010274-reel_begin_end.tiff
7,22370,675,22669,1000,21689,1372,20867,1157,1574,2744,23.33,-15.89,27.66,-31.6,13.45,-49.58,1.53,-39.19,43_0010250_0010274-reel_begin_end.tiff
8,25404,716,25695,1142,24716,1399,23897,1151,1574,2744,23.38,-17.87,27.6,-38.46,13.41,-50.89,1.53,-38.9,43_0010250_0010274-reel_begin_end.tiff
9,28427,776,28598,1055,27900,1434,26917,1168,1574,2744,23.43,-20.77,25.91,-34.26,15.79,-52.58,1.53,-39.72,43_0010250_0010274-reel_begin_end.tiff
10,31434,711,31585,719,31028,1492,29917,1159,1574,2744,23.38,-17.63,25.57,-18.02,17.5,-55.38,1.39,-39.28,43_0010250_0010274-reel_begin_end.tiff
11,34537,581,34715,1045,34148,1492,33037,1151,1574,2744,23.28,-11.35,25.86,-33.77,17.64,-55.38,1.53,-38.9,43_0010250_0010274-reel_begin_end.tiff
