A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3453,618,3866,969,3369,1522,2920,1193,1604,2916,8.48,-12.21,14.57,-29.55,7.24,-56.87,0.62,-40.62,43_0010025_0010049-reel_begin_end.tiff
2,6453,636,6883,1048,6329,1518,5926,1196,1604,2916,8.48,-13.1,14.82,-33.45,6.65,-56.67,0.71,-40.77,43_0010025_0010049-reel_begin_end.tiff
3,9473,659,9929,1115,9369,1522,8936,1193,1604,2916,8.48,-14.24,15.2,-36.76,6.95,-56.87,0.56,-40.62,43_0010025_0010049-reel_begin_end.tiff
4,12493,650,,,12379,1521,11960,1194,1604,2916,8.48,-13.79,,,6.8,-56.82,0.62,-40.67,43_0010025_0010049-reel_begin_end.tiff
5,15493,672,16251,1396,15426,1524,14973,1203,1604,2916,8.48,-14.88,19.65,-50.65,7.49,-56.97,0.81,-41.11,43_0010025_0010049-reel_begin_end.tiff
6,18510,648,19325,1330,18409,1518,17980,1193,1604,2916,8.44,-13.69,20.45,-47.39,6.95,-56.67,0.62,-40.62,43_0010025_0010049-reel_begin_end.tiff
7,21530,654,22083,1231,21432,1521,20996,1198,1604,2916,8.44,-13.99,16.59,-42.49,6.99,-56.82,0.56,-40.86,43_0010025_0010049-reel_begin_end.tiff
8,24543,627,,,24436,1520,24013,1194,1604,2916,8.48,-12.66,,,6.9,-56.77,0.67,-40.67,43_0010025_0010049-reel_begin_end.tiff
9,27557,632,27892,1315,27486,1522,27013,1198,1604,2916,8.69,-12.9,13.62,-46.64,7.64,-56.87,0.67,-40.86,43_0010025_0010049-reel_begin_end.tiff
10,30583,642,30972,1126,30449,1523,30050,1201,1604,2916,8.63,-13.4,14.36,-37.31,6.65,-56.92,0.77,-41.01,43_0010025_0010049-reel_begin_end.tiff
11,33593,634,33959,1205,33546,1523,33050,1198,1604,2916,8.48,-13.0,13.87,-41.21,7.79,-56.92,0.48,-40.86,43_0010025_0010049-reel_begin_end.tiff
