A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1593,503,1754,679,1120,1496,124,1173,1598,117,23.03,-6.32,25.41,-15.11,16.02,-55.93,1.26,-39.79,43_0008775_0008799-reel_begin_end.tiff
2,4607,500,4764,859,3976,1506,3124,1159,1598,117,23.09,-6.17,25.41,-24.11,13.73,-56.43,1.11,-39.09,43_0008775_0008799-reel_begin_end.tiff
3,7597,455,7761,795,6939,1502,6127,1170,1598,117,23.09,-3.92,25.52,-20.91,13.33,-56.23,1.3,-39.64,43_0008775_0008799-reel_begin_end.tiff
4,10603,480,10768,851,9956,1506,9124,1157,1598,117,23.18,-5.17,25.62,-23.71,13.59,-56.43,1.26,-38.99,43_0008775_0008799-reel_begin_end.tiff
5,13597,458,13761,768,12956,1505,12147,1172,1598,117,22.79,-4.07,25.22,-19.56,13.29,-56.38,1.3,-39.74,43_0008775_0008799-reel_begin_end.tiff
6,16566,471,16734,683,16016,1500,15144,1177,1598,117,22.33,-4.72,24.82,-15.31,14.18,-56.13,1.26,-39.99,43_0008775_0008799-reel_begin_end.tiff
7,19555,478,19726,877,18968,1497,18132,1148,1598,117,22.29,-5.07,24.82,-25.01,13.59,-55.98,1.2,-38.54,43_0008775_0008799-reel_begin_end.tiff
8,22558,445,22729,736,21944,1498,21146,1152,1598,117,22.03,-3.43,24.57,-17.96,12.93,-56.03,1.11,-38.74,43_0008775_0008799-reel_begin_end.tiff
9,25538,482,25716,731,25005,1500,24163,1177,1598,117,21.74,-5.27,24.38,-17.71,13.84,-56.13,1.36,-39.99,43_0008775_0008799-reel_begin_end.tiff
10,28528,513,28692,808,27998,1503,27152,1162,1598,117,21.59,-6.82,24.02,-21.56,13.73,-56.28,1.2,-39.24,43_0008775_0008799-reel_begin_end.tiff
11,31518,446,31692,766,30807,1503,30166,1164,1598,117,21.29,-3.48,23.87,-19.46,10.76,-56.28,1.26,-39.34,43_0008775_0008799-reel_begin_end.tiff
12,34514,418,34679,844,34011,1499,33176,1177,1598,117,21.09,-2.08,23.53,-23.36,13.63,-56.08,1.26,-39.99,43_0008775_0008799-reel_begin_end.tiff
