A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3454,423,4023,592,3345,1515,2911,1142,1599,2901,8.63,-3.03,17.12,-11.31,7.0,-56.53,0.52,-38.26,43_0009725_0009749-reel_begin_end.tiff
2,6440,415,7024,703,6352,1518,5931,1142,1599,2901,8.12,-2.64,16.84,-16.75,6.81,-56.68,0.52,-38.26,43_0009725_0009749-reel_begin_end.tiff
3,9431,453,10012,628,9346,1516,8925,1144,1599,2901,7.99,-4.5,16.66,-13.07,6.72,-56.58,0.43,-38.35,43_0009725_0009749-reel_begin_end.tiff
4,12461,387,13060,1009,12370,1518,11948,1146,1599,2901,7.99,-1.26,16.93,-31.74,6.63,-56.68,0.33,-38.45,43_0009725_0009749-reel_begin_end.tiff
5,15474,425,16073,854,15386,1516,14974,1140,1599,2901,8.03,-3.13,16.97,-24.15,6.72,-56.58,0.57,-38.16,43_0009725_0009749-reel_begin_end.tiff
6,18477,403,19065,961,18406,1517,17978,1141,1599,2901,7.93,-2.05,16.71,-29.39,6.87,-56.63,0.48,-38.21,43_0009725_0009749-reel_begin_end.tiff
7,21494,422,22084,888,21391,1517,20988,1141,1599,2901,8.03,-2.98,16.84,-25.81,6.5,-56.63,0.48,-38.21,43_0009725_0009749-reel_begin_end.tiff
8,24520,404,25092,637,24426,1517,24011,1142,1599,2901,8.12,-2.1,16.66,-13.51,6.72,-56.63,0.52,-38.26,43_0009725_0009749-reel_begin_end.tiff
9,27524,416,28117,979,27430,1518,27018,1142,1599,2901,8.03,-2.68,16.89,-30.27,6.63,-56.68,0.48,-38.26,43_0009725_0009749-reel_begin_end.tiff
10,30543,400,31109,850,30456,1518,30028,1143,1599,2901,8.17,-1.9,16.62,-23.95,6.87,-56.68,0.48,-38.31,43_0009725_0009749-reel_begin_end.tiff
11,33564,441,34101,847,33479,1515,33058,1141,1599,2901,8.03,-3.91,16.05,-23.8,6.76,-56.53,0.48,-38.21,43_0009725_0009749-reel_begin_end.tiff
