A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3549,437,4199,909,3434,1510,2950,1137,1593,2950,9.31,-3.23,19.07,-26.71,7.59,-56.62,0.33,-38.06,43_0009575_0009599-reel_begin_end.tiff
2,6553,464,7215,899,6399,1507,5962,1124,1593,2950,9.37,-4.57,19.31,-26.22,7.06,-56.47,0.51,-37.41,43_0009575_0009599-reel_begin_end.tiff
3,9579,530,10239,957,9404,1501,8989,1122,1593,2950,9.31,-7.85,19.22,-29.1,6.69,-56.17,0.46,-37.31,43_0009575_0009599-reel_begin_end.tiff
4,12577,471,13245,885,12458,1510,11990,1134,1593,2950,9.13,-4.92,19.16,-25.52,7.35,-56.62,0.33,-37.91,43_0009575_0009599-reel_begin_end.tiff
5,15669,447,16350,865,15504,1506,15079,1127,1593,2950,9.31,-3.72,19.53,-24.52,6.84,-56.42,0.46,-37.56,43_0009575_0009599-reel_begin_end.tiff
6,18703,433,19371,798,18528,1508,18103,1125,1593,2950,9.37,-3.03,19.4,-21.19,6.75,-56.52,0.37,-37.46,43_0009575_0009599-reel_begin_end.tiff
7,21725,475,22381,902,21550,1512,21122,1125,1593,2950,9.55,-5.12,19.4,-26.36,6.93,-56.72,0.51,-37.46,43_0009575_0009599-reel_begin_end.tiff
8,24723,445,25385,936,24541,1511,24120,1134,1593,2950,9.37,-3.62,19.31,-28.06,6.64,-56.67,0.33,-37.91,43_0009575_0009599-reel_begin_end.tiff
9,27832,493,28491,899,27676,1513,27232,1127,1593,2950,9.51,-6.01,19.4,-26.22,7.17,-56.77,0.51,-37.56,43_0009575_0009599-reel_begin_end.tiff
10,30849,490,31518,747,30699,1513,30250,1137,1593,2950,9.31,-5.86,19.35,-18.65,7.06,-56.77,0.33,-38.06,43_0009575_0009599-reel_begin_end.tiff
11,33939,498,34611,763,33793,1512,33346,1126,1593,2950,9.31,-6.26,19.4,-19.45,7.12,-56.72,0.42,-37.51,43_0009575_0009599-reel_begin_end.tiff
