A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,902,653,,,741,1522,285,1181,1594,288,9.64,-13.77,,,7.3,-56.71,0.65,-39.86,43_0009075_0009099-reel_begin_end.tiff
2,3919,669,4724,1407,3758,1523,3291,1183,1594,288,9.89,-14.56,21.63,-51.02,7.55,-56.75,0.74,-39.96,43_0009075_0009099-reel_begin_end.tiff
3,6912,659,7670,1246,6771,1523,6295,1193,1594,288,9.79,-14.07,20.84,-43.07,7.73,-56.75,0.8,-40.45,43_0009075_0009099-reel_begin_end.tiff
4,9912,637,10838,1331,9754,1521,9305,1180,1594,288,9.64,-12.98,23.14,-47.27,7.34,-56.66,0.8,-39.81,43_0009075_0009099-reel_begin_end.tiff
5,12912,627,13861,1377,12727,1523,12305,1183,1594,288,9.35,-12.49,23.19,-49.54,6.66,-56.75,0.5,-39.96,43_0009075_0009099-reel_begin_end.tiff
6,15919,631,16942,1385,15731,1525,15318,1184,1594,288,9.46,-12.69,24.37,-49.94,6.71,-56.85,0.69,-40.01,43_0009075_0009099-reel_begin_end.tiff
7,18932,648,19868,1416,18811,1524,18338,1181,1594,288,9.5,-13.53,23.14,-51.47,7.73,-56.8,0.84,-39.86,43_0009075_0009099-reel_begin_end.tiff
8,21949,619,22958,1356,21821,1522,21358,1222,1594,288,9.46,-12.09,24.17,-48.5,7.59,-56.71,0.84,-41.88,43_0009075_0009099-reel_begin_end.tiff
9,24929,646,25771,1164,24744,1528,24341,1198,1594,288,9.31,-13.43,21.59,-39.02,6.61,-57.0,0.74,-40.7,43_0009075_0009099-reel_begin_end.tiff
10,27949,634,28811,1187,27801,1526,27341,1191,1594,288,9.46,-12.84,22.02,-40.16,7.3,-56.9,0.59,-40.35,43_0009075_0009099-reel_begin_end.tiff
11,30965,645,31817,1375,30764,1521,30361,1184,1594,288,9.54,-13.38,21.96,-49.44,6.61,-56.66,0.74,-40.01,43_0009075_0009099-reel_begin_end.tiff
12,33942,639,35002,1353,33784,1521,33345,1183,1594,288,9.35,-13.08,24.81,-48.36,7.05,-56.66,0.65,-39.96,43_0009075_0009099-reel_begin_end.tiff
