A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1593,530,1909,1205,983,1470,137,1194,1594,127,22.97,-8.03,27.63,-41.38,13.98,-54.47,1.51,-40.83,43_0008575_0008599-reel_begin_end.tiff
2,4593,527,4724,945,3741,1469,3141,1206,1594,127,22.97,-7.88,24.9,-28.53,10.41,-54.42,1.57,-41.43,43_0008575_0008599-reel_begin_end.tiff
3,7607,530,7754,961,7019,1476,6140,1175,1594,127,23.03,-8.03,25.19,-29.32,14.36,-54.76,1.4,-39.89,43_0008575_0008599-reel_begin_end.tiff
4,10607,528,10892,1161,9986,1498,9150,1186,1594,127,22.88,-7.93,27.08,-39.2,13.73,-55.85,1.4,-40.44,43_0008575_0008599-reel_begin_end.tiff
5,13610,509,13781,1089,12966,1500,12140,1177,1594,127,23.07,-6.99,25.59,-35.65,13.58,-55.95,1.4,-39.99,43_0008575_0008599-reel_begin_end.tiff
6,16617,480,,,15956,1500,15150,1175,1594,127,23.03,-5.56,,,13.28,-55.95,1.4,-39.89,43_0008575_0008599-reel_begin_end.tiff
7,19627,510,19801,976,18959,1500,18164,1190,1594,127,23.03,-7.04,25.59,-30.06,13.18,-55.95,1.46,-40.63,43_0008575_0008599-reel_begin_end.tiff
8,22623,503,22915,1304,21946,1503,21154,1189,1594,127,23.11,-6.69,27.42,-46.27,13.14,-56.1,1.46,-40.59,43_0008575_0008599-reel_begin_end.tiff
9,25637,534,25878,1265,24935,1502,24164,1185,1594,127,23.17,-8.23,26.73,-44.34,12.83,-56.05,1.46,-40.39,43_0008575_0008599-reel_begin_end.tiff
10,28647,519,28788,966,27976,1503,27167,1173,1594,127,23.17,-7.49,25.25,-29.57,13.28,-56.1,1.36,-39.79,43_0008575_0008599-reel_begin_end.tiff
11,31637,503,31767,843,30929,1504,30174,1196,1594,127,23.03,-6.69,24.94,-23.49,12.59,-56.15,1.46,-40.93,43_0008575_0008599-reel_begin_end.tiff
12,34643,499,34774,841,34006,1503,33174,1188,1594,127,23.11,-6.5,25.05,-23.39,13.73,-56.1,1.46,-40.54,43_0008575_0008599-reel_begin_end.tiff
