A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1855,617,2395,864,1798,1519,1396,1184,1594,1396,7.36,-12.23,15.37,-24.37,6.52,-56.55,0.56,-40.09,43_0009800_0009824-reel_begin_end.tiff
2,4909,610,5449,897,4825,1519,4426,1190,1594,1396,7.87,-11.89,15.87,-25.99,6.62,-56.55,0.71,-40.38,43_0009800_0009824-reel_begin_end.tiff
3,7946,583,8717,1240,7858,1514,7436,1182,1594,1396,8.12,-10.56,19.55,-42.84,6.81,-56.3,0.56,-39.99,43_0009800_0009824-reel_begin_end.tiff
4,10956,594,11751,1188,10875,1519,10429,1184,1594,1396,8.27,-11.1,20.05,-40.29,7.07,-56.55,0.46,-40.09,43_0009800_0009824-reel_begin_end.tiff
5,13962,631,14525,989,13858,1518,13452,1181,1594,1396,8.12,-12.92,16.46,-30.51,6.58,-56.5,0.56,-39.94,43_0009800_0009824-reel_begin_end.tiff
6,16998,631,17539,834,16891,1516,16478,1180,1594,1396,8.21,-12.92,16.23,-22.89,6.62,-56.4,0.5,-39.89,43_0009800_0009824-reel_begin_end.tiff
7,19988,658,21075,1413,19904,1520,19485,1189,1594,1396,8.06,-14.25,24.17,-51.34,6.81,-56.6,0.6,-40.33,43_0009800_0009824-reel_begin_end.tiff
8,23005,649,24089,1497,22938,1519,22498,1185,1594,1396,8.16,-13.8,24.23,-55.47,7.17,-56.55,0.65,-40.14,43_0009800_0009824-reel_begin_end.tiff
9,26032,636,26595,1079,25931,1520,25525,1186,1594,1396,8.12,-13.17,16.46,-34.93,6.62,-56.6,0.6,-40.19,43_0009800_0009824-reel_begin_end.tiff
10,29035,626,30135,1446,28941,1517,28525,1184,1594,1396,8.16,-12.67,24.47,-52.96,6.77,-56.45,0.6,-40.09,43_0009800_0009824-reel_begin_end.tiff
11,32042,603,33162,1476,31944,1516,31532,1182,1594,1396,8.12,-11.54,24.72,-54.44,6.67,-56.4,0.56,-39.99,43_0009800_0009824-reel_begin_end.tiff
12,35071,640,,,35014,1517,34575,1205,1594,1396,8.06,-13.36,,,7.22,-56.45,0.71,-41.12,43_0009800_0009824-reel_begin_end.tiff
