A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3427,652,4075,1291,3313,1517,2904,1181,1581,2907,8.27,-13.17,17.72,-45.82,6.61,-57.37,0.64,-40.2,43_0009775_0009799-reel_begin_end.tiff
2,6434,853,6894,1399,6347,1512,5931,1354,1581,2907,8.08,-23.44,14.79,-51.34,6.81,-57.11,0.75,-49.04,43_0009775_0009799-reel_begin_end.tiff
3,9417,813,9877,1179,9337,1511,8934,1353,1581,2907,7.69,-21.39,14.39,-40.09,6.52,-57.06,0.64,-48.99,43_0009775_0009799-reel_begin_end.tiff
4,12441,824,12873,1154,12350,1516,11951,1357,1581,2907,7.89,-21.96,14.19,-38.82,6.56,-57.31,0.75,-49.19,43_0009775_0009799-reel_begin_end.tiff
5,15474,628,15907,1015,15387,1518,14977,1184,1581,2907,8.08,-11.94,14.39,-31.71,6.81,-57.42,0.83,-40.35,43_0009775_0009799-reel_begin_end.tiff
6,18497,594,18903,1027,18407,1520,17981,1182,1581,2907,8.27,-10.2,14.19,-32.33,6.96,-57.52,0.75,-40.25,43_0009775_0009799-reel_begin_end.tiff
7,21514,647,21893,1178,21417,1518,20991,1188,1581,2907,8.37,-12.91,13.9,-40.04,6.96,-57.42,0.75,-40.55,43_0009775_0009799-reel_begin_end.tiff
8,24537,634,24920,1088,24454,1519,24017,1184,1581,2907,8.42,-12.25,14.0,-35.44,7.21,-57.47,0.83,-40.35,43_0009775_0009799-reel_begin_end.tiff
9,27544,622,27926,1031,27427,1517,27031,1190,1581,2907,8.23,-11.63,13.8,-32.53,6.52,-57.37,0.75,-40.66,43_0009775_0009799-reel_begin_end.tiff
10,30554,613,30953,943,30450,1519,30031,1184,1581,2907,8.37,-11.17,14.19,-28.04,6.86,-57.47,0.75,-40.35,43_0009775_0009799-reel_begin_end.tiff
11,33561,571,33980,985,33460,1516,33067,1199,1581,2907,8.04,-9.03,14.15,-30.18,6.56,-57.31,0.83,-41.12,43_0009775_0009799-reel_begin_end.tiff
