A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3511,429,4206,1066,3411,1524,2927,1142,1591,2914,9.38,-3.89,19.57,-34.84,7.92,-57.1,0.82,-38.54,43_0009275_0009299-reel_begin_end.tiff
2,6515,427,7216,1131,6384,1521,5914,1136,1591,2914,9.44,-3.79,19.72,-38.0,7.52,-56.95,0.63,-38.24,43_0009275_0009299-reel_begin_end.tiff
3,9525,414,10222,1235,9377,1521,8934,1136,1591,2914,9.29,-3.16,19.51,-43.06,7.13,-56.95,0.63,-38.24,43_0009275_0009299-reel_begin_end.tiff
4,12541,486,13289,1162,12451,1524,11971,1145,1591,2914,9.09,-6.66,20.05,-39.51,7.77,-57.1,0.73,-38.68,43_0009275_0009299-reel_begin_end.tiff
5,15555,464,16276,1051,15393,1521,14961,1138,1591,2914,9.29,-5.59,19.86,-34.11,6.92,-56.95,0.59,-38.34,43_0009275_0009299-reel_begin_end.tiff
7,21584,434,,,21477,1520,21004,1137,1591,2914,9.13,-4.13,,,7.56,-56.91,0.63,-38.29,43_0009275_0009299-reel_begin_end.tiff
8,24588,475,,,24464,1520,24014,1136,1591,2914,9.19,-6.12,,,7.37,-56.91,0.78,-38.24,43_0009275_0009299-reel_begin_end.tiff
9,27598,475,28353,948,27494,1522,27007,1144,1591,2914,9.19,-6.12,20.26,-29.11,7.67,-57.0,0.53,-38.63,43_0009275_0009299-reel_begin_end.tiff
10,30631,458,31571,1373,30484,1521,30041,1136,1591,2914,9.38,-5.3,23.16,-49.76,7.23,-56.95,0.73,-38.24,43_0009275_0009299-reel_begin_end.tiff
11,33638,470,,,33477,1518,33054,1135,1591,2914,9.19,-5.88,,,6.83,-56.81,0.63,-38.2,43_0009275_0009299-reel_begin_end.tiff
