A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3478,414,4291,960,3338,1512,2910,1132,1596,2901,9.03,-3.53,20.86,-29.88,6.99,-56.52,0.77,-38.18,43_0009425_0009449-reel_begin_end.tiff
2,6502,410,7314,1208,6364,1510,5930,1128,1596,2901,9.09,-3.33,20.91,-41.84,7.08,-56.42,0.77,-37.98,43_0009425_0009449-reel_begin_end.tiff
3,9508,464,10339,1219,9373,1510,8939,1129,1596,2901,9.18,-5.94,21.27,-42.38,7.21,-56.42,0.9,-38.03,43_0009425_0009449-reel_begin_end.tiff
4,12512,625,13321,1343,12387,1514,11944,1170,1596,2901,8.94,-13.71,20.72,-48.36,7.13,-56.61,0.68,-40.01,43_0009425_0009449-reel_begin_end.tiff
5,15535,644,16332,1280,15407,1510,14970,1169,1596,2901,8.99,-14.63,20.59,-45.32,7.13,-56.42,0.77,-39.96,43_0009425_0009449-reel_begin_end.tiff
6,18552,619,19348,1233,18420,1512,17977,1176,1596,2901,9.09,-13.42,20.67,-43.05,7.17,-56.52,0.72,-40.3,43_0009425_0009449-reel_begin_end.tiff
7,21561,626,22364,1291,21427,1512,20992,1174,1596,2901,9.22,-13.76,20.91,-45.85,7.27,-56.52,0.94,-40.2,43_0009425_0009449-reel_begin_end.tiff
8,24591,626,25372,1181,24447,1510,24013,1170,1596,2901,9.22,-13.76,20.59,-40.54,7.13,-56.42,0.81,-40.01,43_0009425_0009449-reel_begin_end.tiff
9,27602,624,28393,1253,27483,1511,27024,1171,1596,2901,8.94,-13.66,20.45,-44.02,7.21,-56.47,0.53,-40.06,43_0009425_0009449-reel_begin_end.tiff
10,30595,678,31383,1281,30473,1510,30027,1169,1596,2901,8.99,-16.27,20.45,-45.37,7.21,-56.42,0.72,-39.96,43_0009425_0009449-reel_begin_end.tiff
11,33619,629,34409,1251,33497,1506,33044,1172,1596,2901,8.9,-13.9,20.4,-43.92,7.13,-56.23,0.53,-40.11,43_0009425_0009449-reel_begin_end.tiff
