A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1603,472,1751,986,969,1502,124,1159,1591,124,22.85,-5.33,25.01,-30.72,13.6,-56.21,1.28,-39.27,43_0008725_0008749-reel_begin_end.tiff
2,4610,478,4754,1057,3922,1501,3130,1163,1591,124,22.95,-5.63,25.05,-34.23,12.92,-56.16,1.37,-39.47,43_0008725_0008749-reel_begin_end.tiff
3,7607,491,7741,1117,6741,1501,6120,1159,1591,124,23.05,-6.27,25.01,-37.19,10.43,-56.16,1.37,-39.27,43_0008725_0008749-reel_begin_end.tiff
4,10610,516,10768,1039,9973,1502,9134,1160,1591,124,22.95,-7.5,25.25,-33.34,13.66,-56.21,1.43,-39.32,43_0008725_0008749-reel_begin_end.tiff
5,13623,454,13768,975,13134,1500,12144,1160,1591,124,22.99,-4.44,25.11,-30.18,15.86,-56.12,1.43,-39.32,43_0008725_0008749-reel_begin_end.tiff
6,16607,471,16764,727,15956,1501,15140,1168,1591,124,22.76,-5.28,25.05,-17.93,13.27,-56.16,1.37,-39.71,43_0008725_0008749-reel_begin_end.tiff
7,19617,469,19764,981,18989,1501,18151,1182,1591,124,22.91,-5.18,25.05,-30.48,13.75,-56.16,1.53,-40.41,43_0008725_0008749-reel_begin_end.tiff
8,22627,492,22774,1010,21942,1500,21157,1175,1591,124,22.76,-6.32,24.9,-31.91,12.77,-56.12,1.33,-40.06,43_0008725_0008749-reel_begin_end.tiff
9,25620,543,25804,858,24919,1503,24154,1184,1591,124,22.8,-8.84,25.49,-24.4,12.58,-56.26,1.43,-40.5,43_0008725_0008749-reel_begin_end.tiff
10,28633,488,28768,739,27946,1501,27154,1171,1591,124,22.99,-6.12,24.96,-18.52,12.98,-56.16,1.43,-39.86,43_0008725_0008749-reel_begin_end.tiff
11,31643,461,31791,1087,30946,1502,30167,1158,1591,124,22.99,-4.79,25.15,-35.71,12.83,-56.21,1.47,-39.22,43_0008725_0008749-reel_begin_end.tiff
12,34643,478,34798,904,33966,1502,33171,1185,1591,124,22.99,-5.63,25.25,-26.67,13.12,-56.21,1.53,-40.55,43_0008725_0008749-reel_begin_end.tiff
