A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,862,475,1815,1357,711,1525,278,1143,1598,268,9.21,-5.9,23.33,-48.53,6.97,-56.65,0.56,-38.19,43_0008925_0008949-reel_begin_end.tiff
2,3872,449,4795,1493,3768,1525,3278,1136,1598,268,9.36,-4.64,23.04,-55.1,7.82,-56.65,0.56,-37.85,43_0008925_0008949-reel_begin_end.tiff
3,6895,457,7744,1438,6717,1524,6298,1140,1598,268,9.4,-5.03,21.99,-52.45,6.77,-56.6,0.56,-38.04,43_0008925_0008949-reel_begin_end.tiff
4,9899,480,10469,909,9754,1529,9318,1163,1598,268,9.31,-6.14,17.76,-26.88,7.17,-56.84,0.7,-39.15,43_0008925_0008949-reel_begin_end.tiff
5,12888,483,13858,1494,12768,1528,12301,1146,1598,268,9.15,-6.29,23.53,-55.15,7.37,-56.8,0.45,-38.33,43_0008925_0008949-reel_begin_end.tiff
6,15922,474,16777,1420,15794,1522,15325,1144,1598,268,9.36,-5.85,22.03,-51.58,7.46,-56.51,0.51,-38.24,43_0008925_0008949-reel_begin_end.tiff
7,18925,426,19633,1289,18771,1526,18335,1145,1598,268,9.4,-3.53,19.9,-45.24,7.12,-56.7,0.66,-38.28,43_0008925_0008949-reel_begin_end.tiff
8,21915,464,,,21791,1524,21315,1140,1598,268,9.26,-5.37,,,7.42,-56.6,0.36,-38.04,43_0008925_0008949-reel_begin_end.tiff
9,24942,468,25519,1251,24845,1519,24348,1138,1598,268,9.36,-5.56,17.91,-43.41,7.92,-56.36,0.56,-37.95,43_0008925_0008949-reel_begin_end.tiff
10,27942,470,28519,1400,27808,1524,27345,1137,1598,268,9.36,-5.66,17.91,-50.61,7.37,-56.6,0.51,-37.9,43_0008925_0008949-reel_begin_end.tiff
11,30949,487,,,30784,1527,30351,1145,1598,268,9.46,-6.48,,,7.02,-56.75,0.6,-38.28,43_0008925_0008949-reel_begin_end.tiff
12,33972,479,34515,1288,33838,1527,33371,1144,1598,268,9.51,-6.09,17.55,-45.2,7.52,-56.75,0.6,-38.24,43_0008925_0008949-reel_begin_end.tiff
