A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,869,460,1677,1380,718,1528,285,1159,1588,271,9.39,-3.96,21.24,-49.66,7.18,-57.01,0.83,-38.68,43_0009225_0009249-reel_begin_end.tiff
2,3882,439,4727,1436,3744,1528,3291,1148,1588,271,9.44,-2.91,21.82,-52.44,7.41,-57.01,0.77,-38.14,43_0009225_0009249-reel_begin_end.tiff
3,6902,439,7727,1406,6727,1528,6315,1152,1588,271,9.44,-2.91,21.53,-50.95,6.87,-57.01,0.83,-38.33,43_0009225_0009249-reel_begin_end.tiff
4,9913,513,10510,1062,9768,1533,9325,1161,1588,271,9.39,-6.59,18.14,-33.86,7.27,-57.26,0.77,-38.78,43_0009225_0009249-reel_begin_end.tiff
5,12939,477,13533,1367,12805,1532,12349,1151,1588,271,9.33,-4.8,18.04,-49.01,7.37,-57.21,0.69,-38.28,43_0009225_0009249-reel_begin_end.tiff
6,15956,489,,,15798,1531,15379,1159,1588,271,9.29,-5.4,,,6.97,-57.16,0.83,-38.68,43_0009225_0009249-reel_begin_end.tiff
7,19046,488,19640,1331,18861,1532,18439,1165,1588,271,9.44,-5.35,18.14,-47.23,6.73,-57.21,0.54,-38.98,43_0009225_0009249-reel_begin_end.tiff
8,22149,444,22827,1257,22049,1528,21559,1150,1588,271,9.33,-3.16,19.27,-43.55,7.87,-57.01,0.69,-38.23,43_0009225_0009249-reel_begin_end.tiff
9,25162,482,25736,1079,25058,1531,24582,1157,1588,271,9.23,-5.05,17.65,-34.71,7.71,-57.16,0.73,-38.58,43_0009225_0009249-reel_begin_end.tiff
10,28166,494,28760,966,28028,1538,27582,1157,1588,271,9.44,-5.65,18.14,-29.09,7.41,-57.51,0.88,-38.58,43_0009225_0009249-reel_begin_end.tiff
11,31179,457,31897,1397,31058,1528,30589,1155,1588,271,9.33,-3.81,19.86,-50.5,7.56,-57.01,0.69,-38.48,43_0009225_0009249-reel_begin_end.tiff
12,34216,552,34907,1338,34051,1526,33629,1151,1588,271,9.29,-8.53,19.42,-47.57,6.87,-56.91,0.69,-38.28,43_0009225_0009249-reel_begin_end.tiff
