A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1990,462,2655,1092,1834,1515,1403,1129,1586,1393,9.23,-5.75,19.2,-36.3,6.89,-56.82,0.42,-38.1,43_0009550_0009574-reel_begin_end.tiff
2,4984,420,5652,1027,4840,1515,4415,1140,1586,1393,9.14,-3.71,19.16,-33.15,6.98,-56.82,0.6,-38.63,43_0009550_0009574-reel_begin_end.tiff
3,8010,469,8672,1028,7857,1513,7429,1129,1586,1393,9.23,-6.09,19.16,-33.2,6.93,-56.72,0.51,-38.1,43_0009550_0009574-reel_begin_end.tiff
4,11030,444,11683,828,10886,1514,10440,1137,1586,1393,9.23,-4.87,19.02,-23.5,7.07,-56.77,0.37,-38.49,43_0009550_0009574-reel_begin_end.tiff
5,14031,415,14677,1076,13899,1514,13450,1128,1586,1393,9.09,-3.47,18.78,-35.53,7.11,-56.77,0.37,-38.05,43_0009550_0009574-reel_begin_end.tiff
6,17041,443,17694,1039,16884,1513,16457,1133,1586,1393,9.09,-4.83,18.89,-33.73,6.74,-56.72,0.33,-38.29,43_0009550_0009574-reel_begin_end.tiff
7,20086,436,20702,892,19927,1514,19493,1130,1586,1393,9.32,-4.49,18.56,-26.6,6.93,-56.77,0.42,-38.15,43_0009550_0009574-reel_begin_end.tiff
8,23099,451,23695,1071,22943,1513,22490,1128,1586,1393,9.51,-5.21,18.45,-35.28,7.17,-56.72,0.37,-38.05,43_0009550_0009574-reel_begin_end.tiff
9,26109,434,26693,1030,25959,1514,25497,1140,1586,1393,9.51,-4.39,18.27,-33.3,7.26,-56.77,0.33,-38.63,43_0009550_0009574-reel_begin_end.tiff
10,29136,466,29785,1132,28983,1510,28530,1128,1586,1393,9.47,-5.94,19.2,-38.24,7.17,-56.58,0.37,-38.05,43_0009550_0009574-reel_begin_end.tiff
11,32229,464,32810,888,32048,1511,31620,1128,1586,1393,9.51,-5.84,18.23,-26.41,6.8,-56.63,0.37,-38.05,43_0009550_0009574-reel_begin_end.tiff
12,35229,448,35839,872,35095,1510,34627,1127,1586,1393,9.36,-5.07,18.51,-25.63,7.35,-56.58,0.33,-38.0,43_0009550_0009574-reel_begin_end.tiff
