A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1977,634,2767,1276,1849,1511,1393,1169,1596,1387,9.15,-13.15,20.76,-44.77,7.27,-56.34,0.56,-39.5,43_0009450_0009474-reel_begin_end.tiff
2,4990,492,5768,1039,4821,1511,4406,1135,1596,1387,9.19,-6.16,20.63,-33.1,6.71,-56.34,0.61,-37.83,43_0009450_0009474-reel_begin_end.tiff
3,8097,471,8862,1048,7925,1514,7519,1132,1596,1387,9.15,-5.12,20.39,-33.54,6.62,-56.49,0.65,-37.68,43_0009450_0009474-reel_begin_end.tiff
4,11183,472,11936,820,11024,1513,10599,1128,1596,1387,9.23,-5.17,20.3,-22.31,6.9,-56.44,0.65,-37.48,43_0009450_0009474-reel_begin_end.tiff
5,14261,446,15017,804,14129,1511,13695,1129,1596,1387,9.06,-3.89,20.17,-21.52,7.12,-56.34,0.74,-37.53,43_0009450_0009474-reel_begin_end.tiff
6,17288,406,18050,980,17156,1512,16722,1126,1596,1387,9.01,-1.92,20.22,-30.19,7.07,-56.39,0.69,-37.38,43_0009450_0009474-reel_begin_end.tiff
7,20384,431,21155,1043,20234,1512,19812,1126,1596,1387,9.1,-3.15,20.44,-33.29,6.9,-56.39,0.69,-37.38,43_0009450_0009474-reel_begin_end.tiff
8,23468,494,24220,876,23324,1509,22890,1133,1596,1387,9.01,-6.26,20.07,-25.07,6.9,-56.24,0.52,-37.73,43_0009450_0009474-reel_begin_end.tiff
9,26491,443,27231,871,26363,1508,25925,1126,1596,1387,9.06,-3.75,19.94,-24.82,7.18,-56.2,0.74,-37.38,43_0009450_0009474-reel_begin_end.tiff
10,29491,483,30232,834,29388,1509,28920,1131,1596,1387,8.91,-5.72,19.8,-23.0,7.4,-56.24,0.52,-37.63,43_0009450_0009474-reel_begin_end.tiff
11,32494,424,33244,815,32360,1511,31932,1125,1596,1387,8.96,-2.81,19.98,-22.07,6.99,-56.34,0.69,-37.33,43_0009450_0009474-reel_begin_end.tiff
12,35518,463,36265,946,35384,1510,34956,1125,1596,1387,8.87,-4.73,19.85,-28.52,6.9,-56.29,0.61,-37.33,43_0009450_0009474-reel_begin_end.tiff
