A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3406,676,,,3309,1518,2913,1197,1584,2903,8.04,-15.73,,,6.59,-56.65,0.69,-41.05,43_0009825_0009849-reel_begin_end.tiff
2,6440,595,7590,1449,6352,1516,5943,1202,1584,2903,8.25,-11.79,25.39,-53.29,6.94,-56.55,0.84,-41.29,43_0009825_0009849-reel_begin_end.tiff
3,9459,637,10020,940,9369,1518,8939,1186,1584,2903,8.19,-13.83,16.55,-28.56,6.85,-56.65,0.44,-40.51,43_0009825_0009849-reel_begin_end.tiff
4,12456,624,13224,1237,12372,1519,11943,1185,1584,2903,8.14,-13.2,19.59,-42.99,6.89,-56.69,0.5,-40.46,43_0009825_0009849-reel_begin_end.tiff
5,15476,636,16046,910,15392,1518,14973,1184,1584,2903,8.14,-13.78,16.64,-27.1,6.89,-56.65,0.65,-40.41,43_0009825_0009849-reel_begin_end.tiff
6,18496,614,19170,1342,18399,1514,17989,1182,1584,2903,8.14,-12.71,18.19,-48.09,6.7,-56.45,0.59,-40.32,43_0009825_0009849-reel_begin_end.tiff
7,21499,611,22086,1042,21429,1519,20996,1195,1584,2903,8.19,-12.57,16.94,-33.51,7.14,-56.69,0.69,-40.95,43_0009825_0009849-reel_begin_end.tiff
8,24526,647,,,24432,1518,24006,1188,1584,2903,8.29,-14.32,,,6.89,-56.65,0.54,-40.61,43_0009825_0009849-reel_begin_end.tiff
9,27533,479,28150,1042,27445,1524,27046,1159,1584,2903,7.95,-6.15,17.14,-33.51,6.64,-56.94,0.69,-39.2,43_0009825_0009849-reel_begin_end.tiff
10,30533,458,31153,944,30422,1523,30046,1160,1584,2903,7.95,-5.13,17.19,-28.75,6.29,-56.89,0.69,-39.25,43_0009825_0009849-reel_begin_end.tiff
11,33556,466,34163,890,33449,1522,33046,1143,1584,2903,8.14,-5.52,17.19,-26.13,6.55,-56.84,0.54,-38.42,43_0009825_0009849-reel_begin_end.tiff
