A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1946,653,2248,1290,1808,1522,1412,1197,1594,1399,8.53,-13.77,12.98,-45.24,6.5,-56.71,0.66,-40.65,43_0010050_0010074-reel_begin_end.tiff
2,4959,636,5278,1339,4862,1521,4432,1209,1594,1399,8.58,-12.93,13.28,-47.66,7.15,-56.66,0.81,-41.24,43_0010050_0010074-reel_begin_end.tiff
3,7966,648,8519,1404,7842,1520,7422,1194,1594,1399,8.68,-13.53,16.83,-50.88,6.85,-56.61,0.66,-40.5,43_0010050_0010074-reel_begin_end.tiff
4,10982,631,11529,1391,10885,1524,10452,1202,1594,1399,8.47,-12.69,16.54,-50.23,7.04,-56.8,0.66,-40.9,43_0010050_0010074-reel_begin_end.tiff
5,14006,643,14573,1403,13899,1521,13466,1194,1594,1399,8.68,-13.28,17.04,-50.83,7.1,-56.66,0.72,-40.5,43_0010050_0010074-reel_begin_end.tiff
6,17006,641,17546,1431,16862,1522,16472,1197,1594,1399,8.53,-13.18,16.49,-52.21,6.41,-56.71,0.66,-40.65,43_0010050_0010074-reel_begin_end.tiff
7,20016,637,,,19949,1522,19482,1196,1594,1399,8.39,-12.98,,,7.4,-56.71,0.51,-40.6,43_0010050_0010074-reel_begin_end.tiff
8,23053,637,,,22932,1522,22516,1200,1594,1399,8.64,-12.98,,,6.85,-56.71,0.72,-40.8,43_0010050_0010074-reel_begin_end.tiff
9,26049,580,27173,1389,25902,1525,25516,1203,1594,1399,8.58,-10.17,25.14,-50.13,6.41,-56.85,0.72,-40.95,43_0010050_0010074-reel_begin_end.tiff
10,29056,613,,,28938,1525,28519,1204,1594,1399,8.53,-11.8,,,6.79,-56.85,0.62,-40.99,43_0010050_0010074-reel_begin_end.tiff
11,32072,763,,,31945,1528,31552,1372,1594,1399,8.33,-19.21,,,6.45,-57.0,0.66,-49.29,43_0010050_0010074-reel_begin_end.tiff
12,35162,785,36239,1371,35078,1524,34642,1375,1594,1399,8.24,-20.3,24.11,-49.25,7.0,-56.8,0.57,-49.44,43_0010050_0010074-reel_begin_end.tiff
