A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,4246,571,4411,746,3585,1499,2753,1173,1594,2746,23.25,-10.72,25.67,-19.36,13.56,-56.56,1.37,-40.46,43_0010300_0010324-reel_begin_end.tiff
2,7356,622,7524,795,6839,1496,5860,1165,1594,2746,23.25,-13.24,25.72,-21.78,15.67,-56.42,1.32,-40.06,43_0010300_0010324-reel_begin_end.tiff
3,10369,591,10567,797,9719,1500,8877,1174,1594,2746,23.3,-11.71,26.2,-21.88,13.77,-56.61,1.43,-40.51,43_0010300_0010324-reel_begin_end.tiff
4,13359,511,13695,1112,12916,1500,11893,1178,1594,2746,23.0,-7.75,27.93,-37.44,16.51,-56.61,1.51,-40.7,43_0010300_0010324-reel_begin_end.tiff
5,16379,761,16554,777,15953,1496,14913,1170,1594,2746,22.86,-20.1,25.42,-20.89,16.61,-56.42,1.37,-40.31,43_0010300_0010324-reel_begin_end.tiff
6,19372,598,19544,727,18758,1499,17943,1175,1594,2746,22.46,-12.05,24.98,-18.42,13.46,-56.56,1.51,-40.56,43_0010300_0010324-reel_begin_end.tiff
7,22352,612,22560,952,21758,1497,20940,1173,1594,2746,22.02,-12.74,25.07,-29.54,13.31,-56.46,1.32,-40.46,43_0010300_0010324-reel_begin_end.tiff
8,25422,419,25781,1189,24905,1499,24050,1172,1594,2746,21.58,-3.21,26.84,-41.25,14.0,-56.56,1.47,-40.41,43_0010300_0010324-reel_begin_end.tiff
9,28509,435,28700,826,27972,1504,27143,1183,1594,2746,21.25,-4.0,24.04,-23.32,13.37,-56.81,1.22,-40.95,43_0010300_0010324-reel_begin_end.tiff
10,31582,690,,,31072,1503,30260,1195,1594,2746,21.0,-16.6,,,13.52,-56.76,1.62,-41.54,43_0010300_0010324-reel_begin_end.tiff
11,34652,410,,,33759,1505,33363,1179,1594,2746,20.41,-2.76,,,7.32,-56.86,1.51,-40.75,43_0010300_0010324-reel_begin_end.tiff
