A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3087,523,3402,1220,2392,1464,1620,1175,1598,1620,22.88,-8.04,27.52,-42.09,12.64,-54.02,1.26,-39.89,43_0008550_0008574-reel_begin_end.tiff
2,6097,496,6298,1084,5449,1468,4637,1185,1598,1620,22.88,-6.72,25.84,-35.45,13.33,-54.21,1.36,-40.38,43_0008550_0008574-reel_begin_end.tiff
3,9103,472,9247,818,8506,1443,7654,1194,1598,1620,22.82,-5.54,24.94,-22.45,14.02,-52.99,1.46,-40.82,43_0008550_0008574-reel_begin_end.tiff
4,12100,470,,,11258,1403,10647,1196,1598,1620,22.78,-5.45,,,10.37,-51.04,1.36,-40.92,43_0008550_0008574-reel_begin_end.tiff
5,15107,454,15244,850,14472,1413,13644,1175,1598,1620,22.88,-4.66,24.9,-24.01,13.52,-51.52,1.32,-39.89,43_0008550_0008574-reel_begin_end.tiff
6,18120,522,18325,1066,17409,1418,16650,1171,1598,1620,22.92,-7.99,25.94,-34.57,12.44,-51.77,1.26,-39.7,43_0008550_0008574-reel_begin_end.tiff
7,21106,523,21418,1306,20486,1457,19644,1172,1598,1620,22.72,-8.04,27.32,-46.3,13.58,-53.67,1.17,-39.75,43_0008550_0008574-reel_begin_end.tiff
8,24123,513,24375,1249,23680,1463,22650,1181,1598,1620,22.97,-7.55,26.68,-43.51,16.44,-53.97,1.26,-40.19,43_0008550_0008574-reel_begin_end.tiff
10,30133,491,30428,1322,29466,1453,28657,1182,1598,1620,22.97,-6.47,27.32,-47.08,13.14,-53.48,1.21,-40.24,43_0008550_0008574-reel_begin_end.tiff
11,33137,527,33479,1328,32536,1460,31660,1185,1598,1620,23.03,-8.23,28.07,-47.37,14.17,-53.82,1.26,-40.38,43_0008550_0008574-reel_begin_end.tiff
12,36153,499,36324,1012,35492,1464,34677,1171,1598,1620,22.97,-6.86,25.49,-31.93,13.22,-54.02,1.21,-39.7,43_0008550_0008574-reel_begin_end.tiff
