A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
2,5761,369,6019,772,4732,1393,4268,1076,1573,1230,22.59,-1.01,26.52,-20.74,6.92,-51.15,-0.15,-35.63,39_0001500_0001524-reel_begin_end.tiff
3,8775,360,9029,629,7727,1391,7278,1074,1573,1230,22.65,-0.57,26.52,-13.74,6.69,-51.05,-0.15,-35.53,39_0001500_0001524-reel_begin_end.tiff
4,11784,365,12038,665,10950,1398,10294,1078,1573,1230,22.48,-0.81,26.35,-15.5,9.78,-51.39,-0.21,-35.72,39_0001500_0001524-reel_begin_end.tiff
5,14821,334,15075,747,13730,1392,13324,1076,1573,1230,22.59,0.7,26.46,-19.52,5.97,-51.1,-0.21,-35.63,39_0001500_0001524-reel_begin_end.tiff
6,17828,339,18082,715,16798,1391,16334,1083,1573,1230,22.54,0.46,26.41,-17.95,6.86,-51.05,-0.21,-35.97,39_0001500_0001524-reel_begin_end.tiff
7,20838,320,21099,698,19739,1394,19344,1086,1573,1230,22.54,1.39,26.52,-17.12,5.81,-51.2,-0.21,-36.12,39_0001500_0001524-reel_begin_end.tiff
8,23868,345,24140,886,22976,1398,22370,1091,1573,1230,22.54,0.17,26.68,-26.32,8.96,-51.39,-0.27,-36.36,39_0001500_0001524-reel_begin_end.tiff
9,26885,374,27150,734,25812,1396,25388,1095,1573,1230,22.65,-1.25,26.68,-18.88,6.31,-51.29,-0.15,-36.56,39_0001500_0001524-reel_begin_end.tiff
10,29895,395,30160,865,28804,1390,28401,1097,1573,1230,22.65,-2.28,26.68,-25.3,6.03,-51.0,-0.1,-36.65,39_0001500_0001524-reel_begin_end.tiff
11,32921,377,33197,717,31877,1392,31424,1097,1573,1230,22.59,-1.4,26.79,-18.05,6.69,-51.1,-0.21,-36.65,39_0001500_0001524-reel_begin_end.tiff
12,35938,361,36210,829,35122,1397,34444,1090,1573,1230,22.54,-0.62,26.68,-23.53,10.12,-51.34,-0.21,-36.31,39_0001500_0001524-reel_begin_end.tiff
