A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3593,557,3868,495,3444,1401,2984,1074,1584,2980,9.18,-9.77,13.37,-6.75,6.91,-50.85,-0.1,-34.94,39_0003101_0003125-reel_begin_end.tiff
2,6631,676,6885,573,6413,1405,6007,1076,1584,2980,9.45,-15.56,13.32,-10.55,6.13,-51.05,-0.05,-35.03,39_0003101_0003125-reel_begin_end.tiff
3,9654,547,9911,740,9476,1407,9037,1075,1584,2980,9.35,-9.29,13.26,-18.68,6.63,-51.15,-0.05,-34.99,39_0003101_0003125-reel_begin_end.tiff
4,12756,554,12996,670,12542,1403,12136,1078,1584,2980,9.39,-9.63,13.05,-15.27,6.13,-50.95,-0.05,-35.13,39_0003101_0003125-reel_begin_end.tiff
5,15846,556,16075,555,15661,1404,15233,1077,1584,2980,9.28,-9.72,12.77,-9.68,6.47,-51.0,-0.05,-35.08,39_0003101_0003125-reel_begin_end.tiff
6,18961,561,19185,432,18750,1405,18351,1080,1584,2980,9.24,-9.97,12.65,-3.69,6.03,-51.05,-0.05,-35.23,39_0003101_0003125-reel_begin_end.tiff
7,22068,584,22286,427,21898,1403,21441,1080,1584,2980,9.39,-11.09,12.71,-3.44,6.8,-50.95,-0.16,-35.23,39_0003101_0003125-reel_begin_end.tiff
8,25149,559,25352,422,24960,1402,24515,1076,1584,2980,9.45,-9.87,12.54,-3.2,6.57,-50.9,-0.2,-35.03,39_0003101_0003125-reel_begin_end.tiff
9,28234,578,28434,387,28038,1404,27618,1075,1584,2980,9.28,-10.79,12.33,-1.5,6.3,-51.0,-0.1,-34.99,39_0003101_0003125-reel_begin_end.tiff
10,31333,612,31529,450,31170,1399,30717,1076,1584,2980,9.28,-12.45,12.27,-4.56,6.8,-50.76,-0.1,-35.03,39_0003101_0003125-reel_begin_end.tiff
11,34343,550,34528,417,34176,1402,33727,1078,1584,2980,9.28,-9.43,12.1,-2.96,6.74,-50.9,-0.1,-35.13,39_0003101_0003125-reel_begin_end.tiff
12,37456,564,37638,393,37275,1411,36836,1080,1584,2980,11.77,-10.11,14.54,-1.79,9.01,-51.34,2.32,-35.23,39_0003101_0003125-reel_begin_end.tiff
