A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2728,358,3050,878,1738,1390,1234,1073,1576,1223,22.34,0.18,27.13,-25.58,7.63,-50.95,0.14,-35.25,39_0001550_0001574-reel_begin_end.tiff
2,5758,375,6106,1054,4902,1390,4264,1074,1576,1223,22.34,-0.66,27.52,-34.3,9.62,-50.95,0.14,-35.3,39_0001550_0001574-reel_begin_end.tiff
4,11781,374,12108,1041,10549,1372,10284,1071,1576,1223,22.39,-0.61,27.25,-33.66,4.07,-50.06,0.14,-35.15,39_0001550_0001574-reel_begin_end.tiff
5,14811,399,15130,895,13912,1383,13318,1087,1576,1223,22.39,-1.85,27.13,-26.43,9.02,-50.61,0.2,-35.94,39_0001550_0001574-reel_begin_end.tiff
6,17828,407,18158,872,17045,1354,16334,1071,1576,1223,22.34,-2.25,27.25,-25.29,10.7,-49.17,0.14,-35.15,39_0001550_0001574-reel_begin_end.tiff
7,20827,355,21186,1125,20178,1366,19337,1071,1576,1223,22.18,0.33,27.52,-37.82,12.53,-49.76,0.03,-35.15,39_0001550_0001574-reel_begin_end.tiff
8,23854,384,24188,738,22893,1325,22357,1071,1576,1223,22.28,-1.11,27.25,-18.65,8.0,-47.73,0.03,-35.15,39_0001550_0001574-reel_begin_end.tiff
10,29884,359,30214,877,29192,1296,28390,1074,1576,1223,22.28,0.13,27.19,-25.53,12.0,-46.29,0.08,-35.3,39_0001550_0001574-reel_begin_end.tiff
11,32900,416,33241,883,31907,1290,31410,1085,1576,1223,22.22,-2.69,27.29,-25.83,7.46,-46.0,0.08,-35.84,39_0001550_0001574-reel_begin_end.tiff
12,35927,360,36271,924,35332,1300,34433,1076,1576,1223,22.18,0.08,27.29,-27.86,13.34,-46.49,-0.03,-35.39,39_0001550_0001574-reel_begin_end.tiff
