A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2742,339,2971,681,1698,1390,1241,1091,1573,1238,22.57,0.79,26.01,-16.06,6.86,-50.98,-0.01,-36.25,39_0001450_0001474-reel_begin_end.tiff
2,5770,380,6009,959,4700,1383,4269,1084,1573,1238,22.69,-1.23,26.28,-29.75,6.59,-50.63,0.11,-35.91,39_0001450_0001474-reel_begin_end.tiff
3,8772,360,9015,871,7924,1398,7271,1084,1573,1238,22.57,-0.25,26.22,-25.41,9.81,-51.37,-0.01,-35.91,39_0001450_0001474-reel_begin_end.tiff
4,11792,344,12039,886,10716,1394,10291,1087,1573,1238,22.57,0.54,26.28,-26.15,6.38,-51.17,-0.01,-36.05,39_0001450_0001474-reel_begin_end.tiff
5,14819,346,15062,790,13974,1394,13325,1081,1573,1238,22.52,0.44,26.18,-21.42,9.81,-51.17,0.05,-35.76,39_0001450_0001474-reel_begin_end.tiff
6,17849,339,18088,971,16975,1401,16355,1083,1573,1238,22.52,0.79,26.12,-30.34,9.37,-51.52,0.05,-35.86,39_0001450_0001474-reel_begin_end.tiff
7,20869,321,21126,1043,20017,1396,19371,1088,1573,1238,22.52,1.68,26.39,-33.89,9.71,-51.27,-0.01,-36.1,39_0001450_0001474-reel_begin_end.tiff
8,23902,379,24138,699,22815,1395,22401,1089,1573,1238,22.57,-1.18,26.12,-16.94,6.21,-51.22,-0.01,-36.15,39_0001450_0001474-reel_begin_end.tiff
9,26905,331,27152,795,25839,1391,25408,1094,1573,1238,22.46,1.18,26.18,-21.67,6.43,-51.03,-0.06,-36.4,39_0001450_0001474-reel_begin_end.tiff
10,29922,312,30180,958,28875,1390,28425,1096,1573,1238,22.57,2.12,26.45,-29.7,6.82,-50.98,0.05,-36.5,39_0001450_0001474-reel_begin_end.tiff
11,32949,328,33217,1033,32071,1395,31462,1100,1573,1238,22.52,1.33,26.56,-33.39,9.31,-51.22,0.15,-36.69,39_0001450_0001474-reel_begin_end.tiff
12,35965,353,36208,942,35059,1399,34471,1101,1573,1238,22.46,0.1,26.12,-28.91,8.83,-51.42,-0.01,-36.74,39_0001450_0001474-reel_begin_end.tiff
