A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3029,275,3522,1003,2992,1375,2778,1089,1580,2771,3.85,4.48,11.09,-31.38,3.31,-49.7,0.16,-35.62,39_0001875_0001899-reel_begin_end.tiff
2,6045,276,6534,884,6005,1372,5798,1088,1580,2771,3.79,4.43,10.98,-25.52,3.2,-49.55,0.16,-35.57,39_0001875_0001899-reel_begin_end.tiff
3,9048,275,9548,1049,9022,1379,8808,1089,1580,2771,3.69,4.48,11.03,-33.65,3.31,-49.9,0.16,-35.62,39_0001875_0001899-reel_begin_end.tiff
4,12070,278,12578,878,12034,1374,11835,1092,1580,2771,3.57,4.33,11.03,-25.22,3.04,-49.65,0.12,-35.76,39_0001875_0001899-reel_begin_end.tiff
5,15098,276,15587,814,15069,1377,14858,1094,1580,2771,3.69,4.43,10.87,-22.07,3.26,-49.8,0.16,-35.86,39_0001875_0001899-reel_begin_end.tiff
6,18104,277,18579,806,18064,1373,17865,1094,1580,2771,3.63,4.38,10.61,-21.68,3.04,-49.6,0.12,-35.86,39_0001875_0001899-reel_begin_end.tiff
7,21131,276,21588,785,21095,1376,20892,1095,1580,2771,3.73,4.43,10.45,-20.64,3.2,-49.75,0.22,-35.91,39_0001875_0001899-reel_begin_end.tiff
8,24158,277,24625,794,24114,1375,23918,1094,1580,2771,3.69,4.38,10.55,-21.09,3.04,-49.7,0.16,-35.86,39_0001875_0001899-reel_begin_end.tiff
9,27168,276,27621,873,27117,1376,26921,1094,1580,2771,3.69,4.43,10.34,-24.98,2.94,-49.75,0.06,-35.86,39_0001875_0001899-reel_begin_end.tiff
10,30195,276,30626,758,30148,1371,29945,1095,1580,2771,3.79,4.43,10.12,-19.31,3.1,-49.51,0.12,-35.91,39_0001875_0001899-reel_begin_end.tiff
11,33222,276,33650,765,33179,1377,32972,1094,1580,2771,3.9,4.43,10.18,-19.66,3.26,-49.8,0.22,-35.86,39_0001875_0001899-reel_begin_end.tiff
12,36237,277,36665,785,36190,1384,35980,1095,1580,2771,6.29,4.38,12.58,-20.64,5.6,-50.15,2.51,-35.91,39_0001875_0001899-reel_begin_end.tiff
