A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,4257,413,4482,877,3227,1402,2760,1093,1580,2756,22.7,-3.77,26.13,-26.22,7.02,-51.63,-0.09,-36.68,39_0001425_0001449-reel_begin_end.tiff
2,7337,390,7562,980,6242,1396,5840,1089,1580,2756,22.7,-2.66,26.13,-31.21,6.03,-51.34,-0.09,-36.48,39_0001425_0001449-reel_begin_end.tiff
3,10353,425,10571,802,9320,1396,8856,1087,1580,2756,22.64,-4.35,25.96,-22.59,6.91,-51.34,-0.16,-36.39,39_0001425_0001449-reel_begin_end.tiff
4,13450,368,13675,642,12630,1401,11960,1086,1580,2756,22.6,-1.59,26.02,-14.85,10.11,-51.58,-0.09,-36.34,39_0001425_0001449-reel_begin_end.tiff
5,16461,384,16682,869,15605,1397,14960,1088,1580,2756,22.76,-2.37,26.13,-25.84,9.73,-51.39,-0.09,-36.43,39_0001425_0001449-reel_begin_end.tiff
6,19474,363,19710,970,18419,1395,17970,1094,1580,2756,22.81,-1.35,26.4,-30.72,6.74,-51.29,-0.09,-36.72,39_0001425_0001449-reel_begin_end.tiff
7,22586,353,22829,902,21506,1391,21093,1085,1580,2756,22.64,-0.87,26.34,-27.43,6.2,-51.1,-0.09,-36.29,39_0001425_0001449-reel_begin_end.tiff
8,25600,375,25836,903,24509,1384,24103,1088,1580,2756,22.7,-1.93,26.3,-27.48,6.09,-50.76,-0.09,-36.43,39_0001425_0001449-reel_begin_end.tiff
9,28610,362,28838,541,27537,1394,27116,1086,1580,2756,22.7,-1.3,26.18,-9.96,6.36,-51.24,-0.05,-36.34,39_0001425_0001449-reel_begin_end.tiff
10,31644,380,31872,667,30556,1385,30143,1087,1580,2756,22.76,-2.17,26.24,-16.06,6.2,-50.81,-0.09,-36.39,39_0001425_0001449-reel_begin_end.tiff
11,34609,389,34838,804,33757,1400,33163,1085,1580,2756,21.93,-2.61,25.41,-22.69,8.95,-51.53,-0.09,-36.29,39_0001425_0001449-reel_begin_end.tiff
12,37614,382,37860,991,36762,1403,36113,1092,1580,2756,24.97,-2.27,28.72,-31.74,12.0,-51.68,2.11,-36.63,39_0001425_0001449-reel_begin_end.tiff
