A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
1,3740,279,4421,958,3471,1371,2844,1096,1591,2837,13.41,2.74,23.59,-29.74,9.38,-49.49,0.01,-36.34,115,39_0000925_0000949-reel_begin_end,57,-78.861152,167.920501
4,13075,278,13144,420,12455,1349,12114,1095,1591,2837,14.38,2.79,15.41,-4.0,5.11,-48.44,0.01,-36.29,115,39_0000925_0000949-reel_begin_end,58,-78.879267,167.942704
5,16103,281,16168,307,15516,1306,15124,1097,1591,2837,14.65,2.64,15.62,1.4,5.87,-46.38,0.01,-36.39,115,39_0000925_0000949-reel_begin_end,59,-78.897335,167.965958
6,19225,278,19305,420,18692,1378,18221,1096,1591,2837,14.98,2.79,16.17,-4.0,7.0,-49.83,-0.04,-36.34,115,39_0000925_0000949-reel_begin_end,60,-78.915384,167.98964
7,22288,498,22360,451,21682,1307,21254,1100,1591,2837,15.47,-7.73,16.55,-5.49,6.41,-46.43,0.01,-36.53,115,39_0000925_0000949-reel_begin_end,61,-78.933566,168.010253
8,25388,291,25475,446,24721,1349,24344,1096,1591,2837,15.62,2.17,16.92,-5.25,5.64,-48.44,0.01,-36.34,115,39_0000925_0000949-reel_begin_end,62,-78.952037,168.022436
9,28413,280,28496,427,27789,1343,27354,1097,1591,2837,15.84,2.69,17.08,-4.34,6.51,-48.15,0.01,-36.39,115,39_0000925_0000949-reel_begin_end,63,-78.970405,168.038355
10,31465,285,31563,533,30761,1333,30381,1097,1591,2837,16.17,2.45,17.64,-9.41,5.64,-47.67,-0.04,-36.39,115,39_0000925_0000949-reel_begin_end,64,-78.98871,168.056128
11,34506,526,34597,462,33857,1347,33401,1096,1591,2837,16.49,-9.07,17.85,-6.01,6.78,-48.34,-0.04,-36.34,115,39_0000925_0000949-reel_begin_end,65,-79.007005,168.074285
12,37535,541,37637,630,36897,1319,36408,1100,1591,2837,19.15,-9.79,20.67,-14.05,9.61,-47.0,2.29,-36.53,115,39_0000925_0000949-reel_begin_end,66,-79.025384,168.089714
1,5438,735,5554,675,4597,1414,4271,1092,1591,4267,17.69,-19.1,19.45,-16.25,4.96,-51.39,0.03,-36.08,115,39_0000950_0000974-reel_begin_end,70,-79.098642,168.159466
2,2397,743,2502,757,1527,1452,1255,1088,1591,4267,17.38,-19.49,18.96,-20.15,4.21,-53.2,0.09,-35.89,115,39_0000950_0000974-reel_begin_end,71,-79.116861,168.179868
3,5449,732,5554,675,4768,1420,4275,1089,1591,4267,17.86,-18.96,19.45,-16.25,7.55,-51.68,0.09,-35.94,115,39_0000950_0000974-reel_begin_end,72,-79.1352,168.196809
4,8543,531,8673,710,7956,1441,7361,1091,1591,4267,17.92,-9.4,19.89,-17.92,9.03,-52.68,0.03,-36.03,115,39_0000950_0000974-reel_begin_end,73,-79.153503,168.214736
5,11581,556,11777,946,10765,1423,10388,1088,1591,4267,18.19,-10.59,21.16,-29.14,5.84,-51.82,0.13,-35.89,115,39_0000950_0000974-reel_begin_end,74,-79.171636,168.237319
6,14633,579,14792,793,13824,1416,13415,1089,1591,4267,18.53,-11.69,20.93,-21.86,6.28,-51.49,0.09,-35.94,115,39_0000950_0000974-reel_begin_end,75,-79.189676,168.261974
7,17736,538,17871,669,16895,1416,16507,1090,1591,4267,18.57,-9.74,20.61,-15.97,5.84,-51.49,-0.03,-35.99,115,39_0000950_0000974-reel_begin_end,76,-79.207555,168.289816
8,20779,596,20931,865,19956,1435,19521,1098,1591,4267,19.07,-12.49,21.37,-25.29,6.61,-52.39,0.03,-36.37,115,39_0000950_0000974-reel_begin_end,77,-79.225585,168.314776
9,23910,623,24055,882,23036,1435,22641,1091,1591,4267,19.24,-13.78,21.43,-26.1,6.01,-52.39,0.03,-36.03,115,39_0000950_0000974-reel_begin_end,78,-79.243648,168.339114
10,26927,614,27079,807,26082,1448,25655,1094,1591,4267,19.34,-13.35,21.64,-22.53,6.55,-53.01,0.09,-36.18,115,39_0000950_0000974-reel_begin_end,79,-79.261854,168.359889
11,29966,587,30129,920,29082,1451,28665,1089,1591,4267,19.78,-12.07,22.25,-27.9,6.4,-53.15,0.09,-35.94,115,39_0000950_0000974-reel_begin_end,80,-79.280121,168.37918
12,33097,601,33228,651,32173,1454,31777,1102,1591,4267,19.95,-12.73,21.93,-15.11,5.96,-53.3,-0.03,-36.56,115,39_0000950_0000974-reel_begin_end,81,-79.298173,168.403915
13,36212,626,36342,681,35483,1460,34881,1090,1591,4267,20.18,-13.92,22.14,-16.54,9.14,-53.58,0.03,-35.99,115,39_0000950_0000974-reel_begin_end,,,
1,4197,661,4324,678,3269,1460,2845,1092,1591,2841,20.66,-15.3,22.59,-16.12,6.52,-53.74,0.07,-36.04,115,39_0000975_0000999-reel_begin_end,82,-79.316222,168.428762
2,7325,623,7445,561,6339,1454,5951,1088,1591,2841,20.93,-13.47,22.76,-10.49,5.91,-53.45,0.0,-35.84,115,39_0000975_0000999-reel_begin_end,83,-79.334478,168.448696
3,10358,617,10485,575,9357,1455,8962,1087,1591,2841,21.43,-13.18,23.37,-11.16,6.19,-53.5,0.17,-35.8,115,39_0000975_0000999-reel_begin_end,84,-79.352764,168.467964
4,13394,589,13532,882,12234,1454,11995,1087,1591,2841,21.37,-11.84,23.47,-25.93,3.71,-53.45,0.07,-35.8,115,39_0000975_0000999-reel_begin_end,85,-79.370939,168.489906
5,16423,615,16550,635,15407,1456,15009,1088,1591,2841,21.66,-13.09,23.59,-14.05,6.19,-53.55,0.13,-35.84,115,39_0000975_0000999-reel_begin_end,86,-79.388953,168.515686
6,19523,679,19665,897,18483,1456,18102,1091,1591,2841,21.81,-16.17,23.98,-26.66,5.97,-53.55,0.17,-35.99,115,39_0000975_0000999-reel_begin_end,87,-79.407127,168.537993
7,22561,641,22699,716,21535,1456,21125,1088,1591,2841,21.93,-14.34,24.04,-17.95,6.31,-53.55,0.07,-35.84,115,39_0000975_0000999-reel_begin_end,88,-79.425178,168.563066
8,25588,622,25733,728,24547,1456,24152,1089,1591,2841,22.04,-13.43,24.25,-18.52,6.19,-53.55,0.17,-35.89,115,39_0000975_0000999-reel_begin_end,89,-79.443258,168.587558
9,28635,587,28788,842,27595,1456,27192,1088,1591,2841,22.15,-11.74,24.48,-24.01,6.31,-53.55,0.17,-35.84,115,39_0000975_0000999-reel_begin_end,90,-79.46143,168.609998
10,31673,614,31826,1044,30636,1457,30209,1091,1591,2841,22.42,-13.04,24.75,-33.73,6.63,-53.6,0.13,-35.99,115,39_0000975_0000999-reel_begin_end,91,-79.479183,168.640955
11,34714,602,34859,900,33619,1456,33239,1089,1591,2841,22.59,-12.46,24.8,-26.8,5.91,-53.55,0.13,-35.89,115,39_0000975_0000999-reel_begin_end,92,-79.497017,168.670556
12,37729,617,37900,1037,36645,1458,36250,1088,1591,2841,25.07,-13.18,27.68,-33.39,8.56,-53.64,2.55,-35.84,115,39_0000975_0000999-reel_begin_end,93,-79.515034,168.696422
1,2734,596,2887,787,1658,1456,1244,1089,1591,4358,22.64,-10.09,24.97,-19.84,6.25,-54.01,-0.05,-35.27,115,39_0001000_0001024-reel_begin_end,95,-79.550862,168.752221
2,5869,589,6047,1116,4586,1455,4368,1092,1591,4358,22.87,-9.73,25.58,-36.65,3.33,-53.96,0.01,-35.42,115,39_0001000_0001024-reel_begin_end,96,-79.569009,168.775303
3,8887,646,9054,1079,7604,1452,7375,1095,1591,4358,23.14,-12.64,25.69,-34.76,3.6,-53.81,0.12,-35.57,115,39_0001000_0001024-reel_begin_end,97,-79.587173,168.798301
4,11911,618,12070,929,10609,1447,10395,1091,1591,4358,23.2,-11.21,25.63,-27.1,3.38,-53.55,0.12,-35.37,115,39_0001000_0001024-reel_begin_end,98,-79.605275,168.822837
5,14944,613,15126,900,13665,1436,13422,1088,1591,4358,23.25,-10.95,26.02,-25.61,3.77,-52.99,0.07,-35.22,115,39_0001000_0001024-reel_begin_end,99,-79.623164,168.851838
6,17972,593,18128,746,16830,1444,16442,1089,1591,4358,23.37,-9.93,25.75,-17.75,5.98,-53.4,0.07,-35.27,115,39_0001000_0001024-reel_begin_end,100,-79.641017,168.881575
7,20990,628,21138,675,19695,1436,19445,1089,1591,4358,23.65,-11.72,25.9,-14.12,3.92,-52.99,0.12,-35.27,115,39_0001000_0001024-reel_begin_end,101,-79.658883,168.911132
8,24026,604,24178,797,22685,1438,22478,1089,1591,4358,23.59,-10.5,25.9,-20.35,3.16,-53.09,0.01,-35.27,115,39_0001000_0001024-reel_begin_end,102,-79.676866,168.938224
9,27054,638,27199,593,25890,1445,25499,1090,1591,4358,23.86,-12.23,26.07,-9.93,6.13,-53.45,0.18,-35.32,115,39_0001000_0001024-reel_begin_end,103,-79.695079,168.960308
10,30072,641,30227,691,28882,1442,28498,1094,1591,4358,23.98,-12.39,26.34,-14.94,5.86,-53.3,0.01,-35.52,115,39_0001000_0001024-reel_begin_end,104,-79.713063,168.987734
11,33102,601,33254,687,31775,1433,31532,1089,1591,4358,23.98,-10.34,26.3,-14.73,3.77,-52.84,0.07,-35.27,115,39_0001000_0001024-reel_begin_end,105,-79.730754,169.020532
12,36122,606,36288,829,34954,1443,34555,1087,1591,4358,23.98,-10.6,26.51,-21.99,6.19,-53.35,0.12,-35.17,115,39_0001000_0001024-reel_begin_end,106,-79.748376,169.054653
1,4275,646,4434,787,3176,1444,2752,1092,1587,2748,22.49,-14.52,24.83,-21.34,6.35,-53.13,0.12,-36.1,115,39_0001025_0001049-reel_begin_end,107,-79.766006,169.088711
2,7305,605,7468,782,6191,1438,5782,1089,1587,2748,22.49,-12.54,24.89,-21.1,6.13,-52.84,0.12,-35.96,115,39_0001025_0001049-reel_begin_end,108,-79.783641,169.122766
3,10312,653,10460,610,9202,1441,8789,1090,1587,2748,22.59,-14.86,24.77,-12.78,6.29,-52.99,0.22,-36.0,115,39_0001025_0001049-reel_begin_end,109,-79.801217,169.157824
4,13324,641,13472,710,12196,1439,11812,1088,1587,2748,22.33,-14.28,24.5,-17.62,5.76,-52.89,0.12,-35.91,115,39_0001025_0001049-reel_begin_end,110,-79.818764,169.193429
5,16357,632,16506,612,15262,1446,14845,1090,1587,2748,22.37,-13.84,24.56,-12.87,6.29,-53.23,0.16,-36.0,115,39_0001025_0001049-reel_begin_end,111,-79.836339,169.228614
6,19361,612,19510,609,18266,1449,17849,1089,1587,2748,22.43,-12.87,24.62,-12.73,6.35,-53.38,0.22,-35.96,115,39_0001025_0001049-reel_begin_end,112,-79.854012,169.262252
7,22385,614,22530,725,21300,1443,20865,1089,1587,2748,22.49,-12.97,24.62,-18.34,6.55,-53.09,0.16,-35.96,115,39_0001025_0001049-reel_begin_end,113,-79.87137,169.300916
8,25407,577,25552,719,24320,1444,23892,1092,1587,2748,22.37,-11.18,24.5,-18.05,6.41,-53.13,0.12,-36.1,115,39_0001025_0001049-reel_begin_end,114,-79.888812,169.338401
9,28414,593,28555,758,27170,1443,26902,1096,1587,2748,22.33,-11.95,24.4,-19.94,4.06,-53.09,0.12,-36.29,115,39_0001025_0001049-reel_begin_end,115,-79.906359,169.374332
10,31437,616,31582,819,30321,1440,29925,1091,1587,2748,22.37,-13.07,24.5,-22.89,5.98,-52.94,0.16,-36.05,115,39_0001025_0001049-reel_begin_end,116,-79.923909,169.410272
11,34471,602,34616,867,33390,1446,32955,1089,1587,2748,22.43,-12.39,24.56,-25.21,6.55,-53.23,0.16,-35.96,115,39_0001025_0001049-reel_begin_end,117,-79.941325,169.44837
12,37550,596,37732,1120,36452,1454,36035,1088,1587,2748,24.93,-12.1,27.6,-37.46,8.8,-53.62,2.68,-35.91,115,39_0001025_0001049-reel_begin_end,118,-79.958883,169.484348
1,2754,564,2925,985,1670,1447,1235,1091,1591,1232,22.78,-10.72,25.34,-30.85,6.57,-52.95,0.06,-35.92,115,39_0001050_0001074-reel_begin_end,120,-79.994119,169.554432
2,5788,606,5929,763,4678,1455,4272,1089,1591,1232,22.84,-12.73,24.95,-20.24,6.24,-53.33,0.17,-35.83,115,39_0001050_0001074-reel_begin_end,121,-80.01195,169.585896
3,8888,612,9058,1014,7746,1451,7372,1090,1591,1232,22.84,-13.01,25.38,-32.24,5.76,-53.14,0.17,-35.88,115,39_0001050_0001074-reel_begin_end,122,-80.029783,169.617361
4,11902,616,12054,1097,10589,1449,10379,1089,1591,1232,22.9,-13.21,25.17,-36.21,3.26,-53.05,0.12,-35.83,115,39_0001050_0001074-reel_begin_end,123,-80.047634,169.64858
5,14928,620,15069,874,13822,1451,13409,1087,1591,1232,22.84,-13.4,24.95,-25.55,6.3,-53.14,0.12,-35.73,115,39_0001050_0001074-reel_begin_end,124,-80.065534,169.678877
6,17952,642,18093,824,16686,1449,16429,1089,1591,1232,22.9,-14.45,25.01,-23.15,3.97,-53.05,0.12,-35.83,115,39_0001050_0001074-reel_begin_end,125,-80.083391,169.709977
7,20954,589,21107,998,19685,1454,19439,1089,1591,1232,22.78,-11.91,25.07,-31.48,3.8,-53.29,0.12,-35.83,115,39_0001050_0001074-reel_begin_end,126,-80.100981,169.745998
1,2752,440,2890,823,1642,1417,1240,1090,1587,1233,23.23,-4.61,25.36,-23.25,6.12,-52.16,-0.08,-36.25,115,39_0001150_0001174-reel_begin_end,171,-80.904811,171.210873
2,5789,463,5912,622,4491,1420,4266,1093,1587,1233,23.34,-5.73,25.23,-13.47,3.32,-52.31,-0.14,-36.39,115,39_0001150_0001174-reel_begin_end,172,-80.922706,171.244535
3,8802,459,8936,841,7692,1420,7290,1093,1587,1233,23.23,-5.53,25.3,-24.13,6.12,-52.31,-0.08,-36.39,115,39_0001150_0001174-reel_begin_end,173,-80.940702,171.276141
9,27042,403,27176,906,25929,1416,25526,1085,1587,1233,23.23,-2.81,25.3,-27.29,6.07,-52.11,-0.14,-36.0,115,39_0001150_0001174-reel_begin_end,174,-80.958691,171.30797
10,30053,428,30180,835,28777,1414,28530,1090,1587,1233,23.4,-4.02,25.36,-23.83,3.73,-52.02,-0.08,-36.25,115,39_0001150_0001174-reel_begin_end,175,-80.976577,171.34214
11,33079,414,33210,785,31959,1417,31560,1087,1587,1233,23.34,-3.34,25.36,-21.4,6.07,-52.16,-0.08,-36.1,115,39_0001150_0001174-reel_begin_end,176,-80.994556,171.374303
12,36106,418,36236,882,34837,1410,34590,1088,1587,1233,23.29,-3.54,25.3,-26.12,3.73,-51.82,-0.08,-36.15,115,39_0001150_0001174-reel_begin_end,177,-81.012491,171.407369
1,4263,431,4412,798,3168,1416,2744,1091,1591,2740,22.73,-4.17,24.95,-22.03,6.35,-52.11,0.01,-36.29,115,39_0001175_0001199-reel_begin_end,183,-81.119997,171.610416
2,7297,395,7438,766,6010,1412,5774,1092,1591,2740,22.79,-2.42,24.89,-20.47,3.54,-51.92,0.01,-36.34,115,39_0001175_0001199-reel_begin_end,184,-81.137827,171.646382
3,10307,400,10445,608,9012,1408,8784,1095,1591,2740,22.79,-2.66,24.85,-12.78,3.42,-51.72,0.01,-36.49,115,39_0001175_0001199-reel_begin_end,185,-81.155558,171.684519
4,13323,431,13465,640,11996,1412,11808,1089,1591,2740,22.73,-4.17,24.85,-14.34,2.88,-51.92,0.07,-36.2,115,39_0001175_0001199-reel_begin_end,186,-81.173324,171.722068
5,16360,434,16513,798,15070,1412,14841,1088,1591,2740,22.83,-4.31,25.12,-22.03,3.54,-51.92,0.11,-36.15,115,39_0001175_0001199-reel_begin_end,187,-81.191198,171.75745
6,19370,442,19530,890,18254,1412,17848,1088,1591,2740,22.83,-4.7,25.22,-26.51,6.14,-51.92,0.07,-36.15,115,39_0001175_0001199-reel_begin_end,188,-81.209072,171.792897
8,25410,418,25558,722,24282,1408,23898,1089,1591,2740,22.68,-3.54,24.89,-18.33,5.81,-51.72,0.07,-36.2,115,39_0001175_0001199-reel_begin_end,189,-81.226944,171.828489
9,28433,420,28578,765,27258,1406,26918,1092,1591,2740,22.73,-3.63,24.89,-20.43,5.15,-51.63,0.07,-36.34,115,39_0001175_0001199-reel_begin_end,190,-81.244813,171.864228
10,31440,443,31585,808,30324,1412,29918,1089,1591,2740,22.83,-4.75,25.0,-22.52,6.14,-51.92,0.07,-36.2,115,39_0001175_0001199-reel_begin_end,191,-81.262645,171.900825
11,31437,442,31589,811,30302,1414,29914,1093,1591,2740,22.79,-4.7,25.06,-22.67,5.81,-52.02,0.01,-36.39,115,39_0001175_0001199-reel_begin_end,192,-81.280474,171.937585
12,34467,399,34623,776,33368,1415,32948,1088,1591,2740,22.79,-2.61,25.12,-20.96,6.35,-52.06,0.07,-36.15,115,39_0001175_0001199-reel_begin_end,193,-81.298299,171.974495
13,37491,440,37632,868,36371,1415,35968,1090,1591,2740,25.22,-4.61,27.33,-25.44,8.47,-52.06,2.45,-36.25,115,39_0001175_0001199-reel_begin_end,194,-81.316121,172.011558
1,2751,442,2906,867,1641,1420,1239,1088,1580,1228,22.75,-4.58,25.08,-25.39,6.05,-52.47,-0.0,-36.21,115,39_0001200_0001224-reel_begin_end,196,-81.351756,172.086144
2,5784,453,5929,845,4867,1419,4265,1089,1580,1228,22.79,-5.12,24.97,-24.32,8.99,-52.42,-0.06,-36.26,115,39_0001200_0001224-reel_begin_end,197,-81.369568,172.123668
3,8808,416,8949,805,7720,1414,7289,1085,1580,1228,22.85,-3.31,24.97,-22.36,6.48,-52.18,-0.0,-36.07,115,39_0001200_0001224-reel_begin_end,198,-81.387378,172.161349
4,11818,459,11974,800,10716,1418,10295,1087,1580,1228,22.85,-5.42,25.2,-22.11,6.27,-52.37,-0.06,-36.16,115,39_0001200_0001224-reel_begin_end,199,-81.405602,172.18888
5,14841,458,14979,895,13743,1417,13311,1094,1580,1228,22.9,-5.37,24.97,-26.76,6.38,-52.32,-0.12,-36.51,115,39_0001200_0001224-reel_begin_end,200,-81.423602,172.222064
6,17864,434,18024,771,16570,1409,16349,1085,1580,1228,22.79,-4.19,25.2,-20.69,3.32,-51.93,-0.0,-36.07,115,39_0001200_0001224-reel_begin_end,201,-81.441436,172.259487
7,20874,416,21016,638,19779,1417,19351,1087,1580,1228,22.79,-3.31,24.93,-14.18,6.32,-52.32,-0.12,-36.16,115,39_0001200_0001224-reel_begin_end,202,-81.459275,172.296877
8,23894,444,24039,875,22810,1416,22371,1085,1580,1228,22.79,-4.68,24.97,-25.78,6.48,-52.27,-0.12,-36.07,115,39_0001200_0001224-reel_begin_end,203,-81.477073,172.335219
9,26921,456,27066,812,25786,1414,25405,1086,1580,1228,22.75,-5.27,24.93,-22.7,5.67,-52.18,-0.06,-36.12,115,39_0001200_0001224-reel_begin_end,204,-81.494749,172.376086
10,29931,430,30079,756,28672,1414,28411,1088,1580,1228,22.75,-4.0,24.97,-19.96,3.8,-52.18,-0.12,-36.21,115,39_0001200_0001224-reel_begin_end,205,-81.512335,172.418842
11,32947,435,33088,744,31841,1410,31428,1087,1580,1228,22.69,-4.24,24.81,-19.37,6.05,-51.98,-0.17,-36.16,115,39_0001200_0001224-reel_begin_end,206,-81.53002,172.459779
12,35985,437,36134,833,34897,1416,34459,1087,1580,1228,22.96,-4.34,25.2,-23.73,6.59,-52.27,-0.0,-36.16,115,39_0001200_0001224-reel_begin_end,207,-81.547798,172.498897
1,4261,414,4420,992,3111,1413,2741,1089,1576,2738,22.91,-3.21,25.3,-31.51,5.61,-52.13,0.04,-36.26,115,39_0001225_0001249-reel_begin_end,208,-81.565774,172.533369
2,7298,392,7454,915,6181,1409,5771,1092,1576,2738,23.01,-2.14,25.36,-27.74,6.21,-51.93,0.04,-36.41,115,39_0001225_0001249-reel_begin_end,209,-81.58383,172.565615
3,10318,417,10456,785,9183,1413,8795,1091,1576,2738,23.01,-3.36,25.09,-21.38,5.94,-52.13,0.1,-36.36,115,39_0001225_0001249-reel_begin_end,210,-81.601058,172.615149
4,13324,418,13473,873,12215,1416,11801,1096,1576,2738,22.95,-3.41,25.2,-25.69,6.27,-52.27,0.04,-36.61,115,39_0001225_0001249-reel_begin_end,211,-81.61887,172.653583
5,16354,416,16496,762,15234,1414,14835,1097,1576,2738,22.95,-3.31,25.09,-20.25,6.1,-52.18,0.1,-36.65,115,39_0001225_0001249-reel_begin_end,212,-81.636675,172.692546
6,19374,406,19523,886,18276,1412,17855,1098,1576,2738,22.95,-2.82,25.2,-26.32,6.44,-52.08,0.1,-36.7,115,39_0001225_0001249-reel_begin_end,213,-81.654371,172.733918
7,22381,416,22526,770,21249,1413,20865,1100,1576,2738,22.91,-3.31,25.09,-20.64,5.88,-52.13,0.1,-36.8,115,39_0001225_0001249-reel_begin_end,214,-81.671971,172.777298
8,25404,403,25560,819,24324,1416,23889,1101,1576,2738,22.95,-2.67,25.3,-23.04,6.71,-52.27,0.16,-36.85,115,39_0001225_0001249-reel_begin_end,215,-81.689701,172.818146
9,28431,403,28579,807,27147,1414,26911,1101,1576,2738,22.91,-2.67,25.14,-22.46,3.59,-52.18,0.04,-36.85,115,39_0001225_0001249-reel_begin_end,216,-81.707484,172.857998
10,31441,415,31582,705,30161,1412,29921,1101,1576,2738,22.91,-3.26,25.03,-17.46,3.65,-52.08,0.04,-36.85,115,39_0001225_0001249-reel_begin_end,217,-81.725285,172.897555
11,34457,413,34606,777,33181,1411,32945,1100,1576,2738,22.85,-3.16,25.09,-20.99,3.65,-52.03,0.1,-36.8,115,39_0001225_0001249-reel_begin_end,218,-81.743051,172.937971
12,37488,415,37658,881,36310,1419,35965,1094,1576,2738,25.47,-3.26,28.02,-26.08,7.74,-52.42,2.55,-36.51,115,39_0001225_0001249-reel_begin_end,219,-81.760587,172.983027
1,2758,382,2910,961,1667,1410,1235,1085,1573,1232,22.9,-1.78,25.19,-29.97,6.49,-51.82,-0.01,-36.0,115,39_0001250_0001274-reel_begin_end,221,-81.796107,173.064276
2,5778,423,5920,753,4451,1413,4255,1080,1573,1232,22.9,-3.78,25.04,-19.84,2.94,-51.97,-0.01,-35.76,115,39_0001250_0001274-reel_begin_end,222,-81.813798,173.106638
3,8805,383,8957,893,7749,1412,7285,1078,1573,1232,22.85,-1.83,25.14,-26.66,6.97,-51.92,-0.01,-35.66,115,39_0001250_0001274-reel_begin_end,223,-81.83144,173.150081
5,14828,407,14984,801,13534,1404,13313,1079,1573,1232,22.9,-3.0,25.25,-22.18,3.43,-51.53,0.11,-35.71,115,39_0001250_0001274-reel_begin_end,224,-81.849189,173.191377
6,17865,389,18013,839,16581,1411,16342,1081,1573,1232,22.85,-2.12,25.08,-24.03,3.54,-51.87,-0.06,-35.81,115,39_0001250_0001274-reel_begin_end,225,-81.866932,173.232744
7,20878,414,21027,718,19765,1413,19359,1082,1573,1232,22.9,-3.34,25.14,-18.14,6.15,-51.97,0.05,-35.86,115,39_0001250_0001274-reel_begin_end,226,-81.884262,173.282365
8,23925,415,24073,763,22811,1414,22405,1081,1573,1232,22.85,-3.39,25.08,-20.33,6.09,-52.02,-0.01,-35.81,115,39_0001250_0001274-reel_begin_end,227,-81.901673,173.330638
9,26951,407,27114,826,25849,1410,25435,1076,1573,1232,22.79,-3.0,25.25,-23.4,6.21,-51.82,-0.01,-35.56,115,39_0001250_0001274-reel_begin_end,228,-81.91925,173.37579
4,11824,450,11998,945,10707,1409,10298,1075,1576,1238,22.83,-4.8,25.44,-29.03,6.13,-51.75,0.01,-35.4,115,39_0001300_0001324-reel_begin_end,246,-82.234081,174.237966
5,14824,379,14991,565,13939,1407,13305,1075,1576,1238,22.83,-1.32,25.33,-10.43,9.6,-51.66,0.12,-35.4,115,39_0001300_0001324-reel_begin_end,247,-82.251071,174.295884
6,17854,400,18025,665,16596,1403,16328,1078,1576,1238,22.83,-2.35,25.39,-15.33,4.02,-51.46,0.01,-35.55,115,39_0001300_0001324-reel_begin_end,248,-82.268378,174.348355
7,20874,408,21041,589,19612,1405,19355,1072,1576,1238,22.83,-2.74,25.33,-11.6,3.96,-51.56,0.12,-35.25,115,39_0001300_0001324-reel_begin_end,249,-82.28578,174.399346
8,23881,393,24055,800,22626,1407,22358,1074,1576,1238,22.79,-2.01,25.39,-21.94,4.02,-51.66,0.01,-35.35,115,39_0001300_0001324-reel_begin_end,250,-82.303103,174.451958
9,26901,397,27071,667,25809,1410,25385,1079,1576,1238,22.79,-2.2,25.33,-15.42,6.46,-51.8,0.12,-35.6,115,39_0001300_0001324-reel_begin_end,251,-82.32053,174.502718
10,29931,393,30097,895,28807,1404,28419,1094,1576,1238,22.79,-2.01,25.27,-26.59,5.98,-51.51,0.18,-36.33,115,39_0001300_0001324-reel_begin_end,252,-82.338016,174.552467
