A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2032,570,2202,387,1847,1403,1408,1077,1594,1398,9.5,-10.49,12.04,-1.64,6.73,-50.8,0.17,-35.02,39_0003126_0003150-reel_begin_end.tiff
2,5042,584,5212,435,4857,1404,4422,1081,1594,1398,9.5,-11.17,12.04,-3.96,6.73,-50.85,0.23,-35.22,39_0003126_0003150-reel_begin_end.tiff
3,8068,545,8242,371,7905,1404,7445,1078,1594,1398,9.44,-9.28,12.04,-0.86,7.0,-50.85,0.12,-35.07,39_0003126_0003150-reel_begin_end.tiff
4,11091,547,11254,359,10913,1405,10475,1078,1594,1398,9.33,-9.38,11.77,-0.28,6.67,-50.9,0.12,-35.07,39_0003126_0003150-reel_begin_end.tiff
5,14165,545,14321,348,14013,1398,13563,1074,1594,1398,9.17,-9.28,11.5,0.25,6.9,-50.56,0.17,-34.88,39_0003126_0003150-reel_begin_end.tiff
6,14158,554,14321,348,13995,1399,13560,1074,1594,1398,9.06,-9.72,11.5,0.25,6.63,-50.61,0.12,-34.88,39_0003126_0003150-reel_begin_end.tiff
7,17203,551,17366,401,17018,1402,16590,1076,1594,1398,9.29,-9.57,11.73,-2.31,6.52,-50.75,0.12,-34.98,39_0003126_0003150-reel_begin_end.tiff
8,20241,563,20400,464,20048,1399,19613,1074,1594,1398,9.56,-10.15,11.94,-5.36,6.67,-50.61,0.17,-34.88,39_0003126_0003150-reel_begin_end.tiff
9,23247,601,23425,519,23044,1405,22627,1082,1594,1398,9.5,-11.99,12.16,-8.02,6.46,-50.9,0.23,-35.27,39_0003126_0003150-reel_begin_end.tiff
10,26263,595,26437,653,26068,1401,25640,1075,1594,1398,9.44,-11.7,12.04,-14.51,6.52,-50.7,0.12,-34.93,39_0003126_0003150-reel_begin_end.tiff
11,29286,583,29453,483,29119,1402,28673,1078,1594,1398,9.33,-11.12,11.83,-6.28,6.84,-50.75,0.17,-35.07,39_0003126_0003150-reel_begin_end.tiff
12,32293,551,32456,413,32104,1402,31680,1077,1594,1398,9.29,-9.57,11.73,-2.89,6.46,-50.75,0.12,-35.02,39_0003126_0003150-reel_begin_end.tiff
13,35313,582,35476,471,35117,1403,34693,1078,1594,1398,9.29,-11.07,11.73,-5.7,6.36,-50.8,0.02,-35.07,39_0003126_0003150-reel_begin_end.tiff
