A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2775,392,2964,799,1695,1393,1252,1088,1573,1245,22.86,-2.45,25.72,-22.26,6.51,-51.17,-0.19,-36.32,39_0001400_0001424-reel_begin_end.tiff
2,5788,386,5973,741,4889,1403,4269,1091,1573,1245,22.75,-2.16,25.55,-19.43,9.14,-51.66,-0.24,-36.47,39_0001400_0001424-reel_begin_end.tiff
3,8795,380,9002,1011,7718,1398,7269,1092,1573,1245,22.86,-1.86,25.99,-32.58,6.56,-51.41,-0.24,-36.52,39_0001400_0001424-reel_begin_end.tiff
4,11825,365,12032,834,10741,1396,10302,1088,1573,1245,22.86,-1.13,25.99,-23.96,6.45,-51.32,-0.19,-36.32,39_0001400_0001424-reel_begin_end.tiff
5,14841,435,15048,789,13775,1390,13319,1088,1573,1245,22.8,-4.54,25.93,-21.77,6.66,-51.02,-0.24,-36.32,39_0001400_0001424-reel_begin_end.tiff
6,17851,375,18058,721,16597,1387,16325,1088,1573,1245,22.8,-1.62,25.93,-18.46,3.82,-50.88,-0.3,-36.32,39_0001400_0001424-reel_begin_end.tiff
7,20875,414,21089,806,19740,1390,19356,1087,1573,1245,22.86,-3.52,26.1,-22.6,5.68,-51.02,-0.13,-36.28,39_0001400_0001424-reel_begin_end.tiff
8,23898,433,24112,835,22785,1392,22382,1090,1573,1245,22.75,-4.44,25.99,-24.01,5.91,-51.12,-0.19,-36.42,39_0001400_0001424-reel_begin_end.tiff
9,26905,408,27119,863,25861,1394,25386,1091,1573,1245,22.86,-3.23,26.1,-25.37,7.06,-51.22,-0.13,-36.47,39_0001400_0001424-reel_begin_end.tiff
10,29931,374,30153,961,28862,1399,28409,1092,1573,1245,22.8,-1.57,26.16,-30.14,6.62,-51.46,-0.24,-36.52,39_0001400_0001424-reel_begin_end.tiff
11,32951,395,33169,763,31875,1396,31436,1096,1573,1245,22.8,-2.59,26.1,-20.51,6.51,-51.32,-0.13,-36.71,39_0001400_0001424-reel_begin_end.tiff
12,35958,403,36179,866,34830,1390,34439,1101,1573,1245,22.75,-2.98,26.1,-25.52,5.68,-51.02,-0.24,-36.96,39_0001400_0001424-reel_begin_end.tiff
