A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,4252,392,4528,867,3364,1389,2748,1082,1573,2744,22.61,-2.45,26.74,-25.57,9.33,-50.98,0.12,-36.03,39_0001525_0001549-reel_begin_end.tiff
2,7275,354,7558,784,6206,1392,5778,1073,1573,2744,22.51,-0.6,26.74,-21.53,6.52,-51.12,0.12,-35.59,39_0001525_0001549-reel_begin_end.tiff
3,10274,361,10568,993,9205,1387,8784,1072,1573,2744,22.34,-0.94,26.74,-31.7,6.36,-50.88,0.06,-35.55,39_0001525_0001549-reel_begin_end.tiff
4,13295,317,13596,788,12447,1390,11801,1073,1573,2744,22.51,1.2,27.01,-21.72,9.83,-51.02,0.17,-35.59,39_0001525_0001549-reel_begin_end.tiff
5,16321,344,16630,818,15227,1391,14831,1073,1573,2744,22.45,-0.11,27.07,-23.18,6.09,-51.07,0.17,-35.59,39_0001525_0001549-reel_begin_end.tiff
6,19371,328,19680,835,18280,1389,17874,1076,1573,2744,22.45,0.67,27.07,-24.01,6.13,-50.98,0.06,-35.74,39_0001525_0001549-reel_begin_end.tiff
7,22389,321,22697,814,21323,1380,20891,1074,1573,2744,22.57,1.01,27.17,-22.99,6.63,-50.54,0.17,-35.64,39_0001525_0001549-reel_begin_end.tiff
8,25421,358,25733,806,24345,1388,23928,1074,1573,2744,22.45,-0.79,27.11,-22.6,6.36,-50.93,0.12,-35.64,39_0001525_0001549-reel_begin_end.tiff
9,28429,356,28726,781,27385,1387,26931,1075,1573,2744,22.57,-0.69,27.01,-21.38,6.96,-50.88,0.17,-35.69,39_0001525_0001549-reel_begin_end.tiff
10,31439,369,31740,873,30598,1391,29941,1076,1573,2744,22.57,-1.33,27.07,-25.86,9.99,-51.07,0.17,-35.74,39_0001525_0001549-reel_begin_end.tiff
11,34469,337,34777,898,33595,1388,32971,1073,1573,2744,22.57,0.23,27.17,-27.08,9.5,-50.93,0.17,-35.59,39_0001525_0001549-reel_begin_end.tiff
12,37482,378,37790,925,36640,1401,35981,1075,1573,2744,25.07,-1.77,29.67,-28.39,12.47,-51.56,2.62,-35.69,39_0001525_0001549-reel_begin_end.tiff
