A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2526,353,2675,900,1645,1371,1243,1090,1591,1239,19.49,-0.34,21.76,-26.81,6.08,-49.6,-0.04,-36.0,39_0002776_0002800-reel_begin_end.tiff
2,5529,367,5681,770,4659,1375,4253,1089,1591,1239,19.39,-1.02,21.7,-20.52,6.14,-49.8,-0.04,-35.96,39_0002776_0002800-reel_begin_end.tiff
3,8553,375,8694,512,7672,1376,7277,1091,1591,1239,19.45,-1.41,21.6,-8.03,6.03,-49.84,0.02,-36.05,39_0002776_0002800-reel_begin_end.tiff
4,11660,389,11823,907,10630,1372,10380,1094,1591,1239,19.56,-2.08,22.04,-27.15,3.87,-49.65,0.06,-36.2,39_0002776_0002800-reel_begin_end.tiff
5,14746,365,14912,872,13716,1374,13477,1111,1591,1239,19.34,-0.92,21.87,-25.46,3.66,-49.75,0.02,-37.02,39_0002776_0002800-reel_begin_end.tiff
6,17858,338,18003,609,16814,1370,16578,1091,1591,1239,19.56,0.38,21.76,-12.73,3.66,-49.55,0.06,-36.05,39_0002776_0002800-reel_begin_end.tiff
7,20888,364,21026,489,19829,1370,19605,1089,1591,1239,19.56,-0.87,21.66,-6.92,3.43,-49.55,0.02,-35.96,39_0002776_0002800-reel_begin_end.tiff
8,23891,362,24039,757,22843,1368,22615,1087,1591,1239,19.45,-0.78,21.7,-19.89,3.49,-49.46,0.02,-35.86,39_0002776_0002800-reel_begin_end.tiff
9,26907,368,27056,719,26037,1371,25635,1087,1591,1239,19.39,-1.07,21.66,-18.05,6.14,-49.6,0.02,-35.86,39_0002776_0002800-reel_begin_end.tiff
10,29941,370,30089,775,29063,1369,28661,1076,1591,1239,19.45,-1.16,21.7,-20.76,6.08,-49.5,-0.04,-35.33,39_0002776_0002800-reel_begin_end.tiff
11,32954,351,33099,707,32081,1374,31678,1077,1591,1239,19.49,-0.24,21.7,-17.47,6.2,-49.75,0.06,-35.37,39_0002776_0002800-reel_begin_end.tiff
12,35968,344,36109,646,35098,1369,34685,1072,1591,1239,19.56,0.09,21.7,-14.52,6.31,-49.5,0.02,-35.13,39_0002776_0002800-reel_begin_end.tiff
