A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2513,357,2651,687,1462,1360,1237,1071,1580,1226,19.29,-0.57,21.37,-16.63,3.48,-49.39,0.1,-35.32,39_0003026_0003050-reel_begin_end.tiff
2,5629,372,5763,523,4730,1356,4342,1067,1580,1226,19.41,-1.3,21.43,-8.65,5.89,-49.19,0.05,-35.13,39_0003026_0003050-reel_begin_end.tiff
3,8731,368,8876,601,7669,1362,7451,1067,1580,1226,19.35,-1.1,21.54,-12.44,3.38,-49.48,0.1,-35.13,39_0003026_0003050-reel_begin_end.tiff
5,14825,362,15075,971,13770,1358,13549,1065,1580,1226,19.35,-0.81,23.12,-30.45,3.48,-49.29,0.16,-35.03,39_0003026_0003050-reel_begin_end.tiff
6,17815,342,17960,834,16764,1363,16572,1065,1580,1226,18.75,0.16,20.93,-23.78,2.94,-49.53,0.05,-35.03,39_0003026_0003050-reel_begin_end.tiff
7,20862,328,21003,727,19880,1360,19666,1065,1580,1226,18.05,0.84,20.17,-18.58,3.27,-49.39,0.05,-35.03,39_0003026_0003050-reel_begin_end.tiff
8,23831,345,23962,735,22947,1350,22682,1058,1580,1226,17.28,0.02,19.25,-18.97,3.98,-48.9,-0.01,-34.69,39_0003026_0003050-reel_begin_end.tiff
9,26902,343,27032,474,26017,1375,25800,1077,1580,1226,16.63,0.11,18.59,-6.26,3.32,-50.12,0.05,-35.61,39_0003026_0003050-reel_begin_end.tiff
10,29942,332,30069,714,29133,1341,28883,1064,1580,1226,15.92,0.65,17.84,-17.94,3.75,-48.46,-0.01,-34.98,39_0003026_0003050-reel_begin_end.tiff
11,33305,348,33472,470,32268,1344,31917,1059,1580,1226,20.93,-0.13,23.45,-6.07,5.33,-48.61,0.05,-34.74,39_0003026_0003050-reel_begin_end.tiff
12,36292,326,36459,388,35400,1358,34950,1059,1580,1226,20.29,0.94,22.8,-2.08,6.87,-49.29,0.1,-34.74,39_0003026_0003050-reel_begin_end.tiff
