A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2751,442,2906,867,1641,1420,1239,1088,1580,1228,22.75,-4.58,25.08,-25.39,6.05,-52.47,-0.0,-36.21,39_0001200_0001224-reel_begin_end.tiff
2,5784,453,5929,845,4867,1419,4265,1089,1580,1228,22.79,-5.12,24.97,-24.32,8.99,-52.42,-0.06,-36.26,39_0001200_0001224-reel_begin_end.tiff
3,8808,416,8949,805,7720,1414,7289,1085,1580,1228,22.85,-3.31,24.97,-22.36,6.48,-52.18,-0.0,-36.07,39_0001200_0001224-reel_begin_end.tiff
4,11818,459,11974,800,10716,1418,10295,1087,1580,1228,22.85,-5.42,25.2,-22.11,6.27,-52.37,-0.06,-36.16,39_0001200_0001224-reel_begin_end.tiff
5,14841,458,14979,895,13743,1417,13311,1094,1580,1228,22.9,-5.37,24.97,-26.76,6.38,-52.32,-0.12,-36.51,39_0001200_0001224-reel_begin_end.tiff
6,17864,434,18024,771,16570,1409,16349,1085,1580,1228,22.79,-4.19,25.2,-20.69,3.32,-51.93,-0.0,-36.07,39_0001200_0001224-reel_begin_end.tiff
7,20874,416,21016,638,19779,1417,19351,1087,1580,1228,22.79,-3.31,24.93,-14.18,6.32,-52.32,-0.12,-36.16,39_0001200_0001224-reel_begin_end.tiff
8,23894,444,24039,875,22810,1416,22371,1085,1580,1228,22.79,-4.68,24.97,-25.78,6.48,-52.27,-0.12,-36.07,39_0001200_0001224-reel_begin_end.tiff
9,26921,456,27066,812,25786,1414,25405,1086,1580,1228,22.75,-5.27,24.93,-22.7,5.67,-52.18,-0.06,-36.12,39_0001200_0001224-reel_begin_end.tiff
10,29931,430,30079,756,28672,1414,28411,1088,1580,1228,22.75,-4.0,24.97,-19.96,3.8,-52.18,-0.12,-36.21,39_0001200_0001224-reel_begin_end.tiff
11,32947,435,33088,744,31841,1410,31428,1087,1580,1228,22.69,-4.24,24.81,-19.37,6.05,-51.98,-0.17,-36.16,39_0001200_0001224-reel_begin_end.tiff
12,35985,437,36134,833,34897,1416,34459,1087,1580,1228,22.96,-4.34,25.2,-23.73,6.59,-52.27,-0.0,-36.16,39_0001200_0001224-reel_begin_end.tiff
