A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,4006,285,4162,283,3357,1354,2763,1062,1587,2759,18.85,3.45,21.21,3.55,9.02,-49.2,0.03,-34.82,39_0003051_0003075-reel_begin_end.tiff
2,6967,314,7134,349,6155,1356,5789,1066,1587,2759,17.8,2.02,20.33,0.3,5.51,-49.3,-0.03,-35.02,39_0003051_0003075-reel_begin_end.tiff
3,9985,282,10162,483,9162,1385,8864,1063,1587,2759,17.05,3.6,19.72,-6.3,4.59,-50.73,0.08,-34.87,39_0003051_0003075-reel_begin_end.tiff
4,13039,283,13210,465,12307,1363,11959,1062,1587,2759,16.38,3.55,18.97,-5.42,5.3,-49.65,0.03,-34.82,39_0003051_0003075-reel_begin_end.tiff
5,16011,287,16185,472,15424,1360,14989,1062,1587,2759,15.5,3.35,18.14,-5.76,6.62,-49.5,0.03,-34.82,39_0003051_0003075-reel_begin_end.tiff
6,19061,283,19217,289,18477,1364,18086,1060,1587,2759,14.79,3.55,17.15,3.25,5.95,-49.7,0.03,-34.72,39_0003051_0003075-reel_begin_end.tiff
7,22013,284,22176,284,21524,1365,21089,1063,1587,2759,13.91,3.5,16.38,3.5,6.51,-49.75,-0.07,-34.87,39_0003051_0003075-reel_begin_end.tiff
8,25067,282,25219,314,24555,1367,24193,1065,1587,2759,13.26,3.6,15.56,2.02,5.51,-49.84,0.03,-34.97,39_0003051_0003075-reel_begin_end.tiff
9,28046,282,28198,282,27611,1369,27223,1063,1587,2759,12.49,3.6,14.79,3.6,5.91,-49.94,0.03,-34.87,39_0003051_0003075-reel_begin_end.tiff
10,30999,286,31165,472,30603,1373,30226,1065,1587,2759,11.78,3.4,14.29,-5.76,5.78,-50.14,0.08,-34.97,39_0003051_0003075-reel_begin_end.tiff
11,34050,286,34206,467,33579,1373,33332,1063,1587,2759,10.95,3.4,13.31,-5.52,3.82,-50.14,0.08,-34.87,39_0003051_0003075-reel_begin_end.tiff
12,37027,412,37179,485,36715,1375,36360,1064,1587,2759,12.6,-2.81,14.9,-6.4,7.87,-50.24,2.5,-34.92,39_0003051_0003075-reel_begin_end.tiff
