A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3740,279,4421,958,3471,1371,2844,1096,1591,2837,13.41,2.74,23.59,-29.74,9.38,-49.49,0.01,-36.34,39_0000925_0000949-reel_begin_end.tiff
4,13075,278,13144,420,12455,1349,12114,1095,1591,2837,14.38,2.79,15.41,-4.0,5.11,-48.44,0.01,-36.29,39_0000925_0000949-reel_begin_end.tiff
5,16103,281,16168,307,15516,1306,15124,1097,1591,2837,14.65,2.64,15.62,1.4,5.87,-46.38,0.01,-36.39,39_0000925_0000949-reel_begin_end.tiff
6,19225,278,19305,420,18692,1378,18221,1096,1591,2837,14.98,2.79,16.17,-4.0,7.0,-49.83,-0.04,-36.34,39_0000925_0000949-reel_begin_end.tiff
7,22288,498,22360,451,21682,1307,21254,1100,1591,2837,15.47,-7.73,16.55,-5.49,6.41,-46.43,0.01,-36.53,39_0000925_0000949-reel_begin_end.tiff
8,25388,291,25475,446,24721,1349,24344,1096,1591,2837,15.62,2.17,16.92,-5.25,5.64,-48.44,0.01,-36.34,39_0000925_0000949-reel_begin_end.tiff
9,28413,280,28496,427,27789,1343,27354,1097,1591,2837,15.84,2.69,17.08,-4.34,6.51,-48.15,0.01,-36.39,39_0000925_0000949-reel_begin_end.tiff
10,31465,285,31563,533,30761,1333,30381,1097,1591,2837,16.17,2.45,17.64,-9.41,5.64,-47.67,-0.04,-36.39,39_0000925_0000949-reel_begin_end.tiff
11,34506,526,34597,462,33857,1347,33401,1096,1591,2837,16.49,-9.07,17.85,-6.01,6.78,-48.34,-0.04,-36.34,39_0000925_0000949-reel_begin_end.tiff
12,37535,541,37637,630,36897,1319,36408,1100,1591,2837,19.15,-9.79,20.67,-14.05,9.61,-47.0,2.29,-36.53,39_0000925_0000949-reel_begin_end.tiff
