A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3860,385,4384,705,3723,1350,3276,969,1511,3274,9.05,-5.87,16.67,-21.37,7.06,-52.62,0.57,-34.16,47_0004725_0004749-reel_begin_end.tiff
2,6873,372,7400,527,6792,1349,6298,969,1511,3274,8.81,-5.24,16.47,-12.75,7.63,-52.57,0.45,-34.16,47_0004725_0004749-reel_begin_end.tiff
3,9882,359,10408,623,9778,1350,9300,970,1511,3274,8.94,-4.61,16.58,-17.4,7.43,-52.62,0.48,-34.21,47_0004725_0004749-reel_begin_end.tiff
4,12904,382,13447,792,12784,1350,12323,971,1511,3274,8.97,-5.73,16.86,-25.59,7.22,-52.62,0.52,-34.26,47_0004725_0004749-reel_begin_end.tiff
5,15929,402,16466,751,15809,1350,15356,969,1511,3274,8.89,-6.7,16.7,-23.6,7.15,-52.62,0.57,-34.16,47_0004725_0004749-reel_begin_end.tiff
6,18932,386,19475,745,18792,1352,18356,969,1511,3274,8.94,-5.92,16.83,-23.31,6.9,-52.72,0.57,-34.16,47_0004725_0004749-reel_begin_end.tiff
7,21956,334,22499,695,21825,1348,21380,971,1511,3274,8.85,-3.4,16.74,-20.89,6.95,-52.52,0.48,-34.26,47_0004725_0004749-reel_begin_end.tiff
8,24994,397,25545,631,24866,1349,24410,970,1511,3274,8.97,-6.45,16.97,-17.79,7.11,-52.57,0.48,-34.21,47_0004725_0004749-reel_begin_end.tiff
9,28003,351,28540,711,27839,1348,27419,970,1511,3274,9.1,-4.23,16.9,-21.66,6.71,-52.52,0.61,-34.21,47_0004725_0004749-reel_begin_end.tiff
10,31014,383,31549,611,30867,1347,30430,969,1511,3274,8.97,-5.78,16.74,-16.82,6.83,-52.47,0.48,-34.16,47_0004725_0004749-reel_begin_end.tiff
11,34050,366,34612,704,33922,1351,33460,970,1511,3274,9.05,-4.95,17.22,-21.33,7.19,-52.67,0.48,-34.21,47_0004725_0004749-reel_begin_end.tiff
