A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3606,444,4045,830,3282,1355,2807,962,1521,2797,12.17,-8.1,18.63,-26.67,7.4,-51.92,0.41,-33.02,47_0004075_0004099-reel_begin_end.tiff
2,6652,420,7093,852,6352,1355,5833,962,1521,2797,12.4,-6.95,18.9,-27.73,7.99,-51.92,0.35,-33.02,47_0004075_0004099-reel_begin_end.tiff
3,9593,403,10040,809,9265,1355,8787,961,1521,2797,12.27,-6.13,18.85,-25.66,7.44,-51.92,0.41,-32.97,47_0004075_0004099-reel_begin_end.tiff
4,12599,390,13041,650,12247,1353,11787,963,1521,2797,12.21,-5.51,18.72,-18.01,7.03,-51.82,0.26,-33.06,47_0004075_0004099-reel_begin_end.tiff
5,15543,453,15988,690,15247,1359,14734,975,1521,2797,12.12,-8.54,18.67,-19.94,7.77,-52.11,0.22,-33.64,47_0004075_0004099-reel_begin_end.tiff
6,18567,431,19006,662,18092,1337,17770,958,1521,2797,12.04,-7.48,18.5,-18.59,5.04,-51.05,0.3,-32.82,47_0004075_0004099-reel_begin_end.tiff
7,21504,429,21939,704,21217,1357,20717,961,1521,2797,11.99,-7.38,18.39,-20.61,7.77,-52.01,0.41,-32.97,47_0004075_0004099-reel_begin_end.tiff
8,24524,400,24953,1002,24231,1356,23727,962,1521,2797,11.99,-5.99,18.31,-34.94,7.68,-51.96,0.26,-33.02,47_0004075_0004099-reel_begin_end.tiff
9,27487,411,27916,739,27218,1351,26687,963,1521,2797,12.04,-6.52,18.35,-22.29,8.08,-51.72,0.26,-33.06,47_0004075_0004099-reel_begin_end.tiff
10,30424,403,30856,676,30106,1355,29630,962,1521,2797,11.99,-6.13,18.35,-19.26,7.31,-51.92,0.3,-33.02,47_0004075_0004099-reel_begin_end.tiff
11,33860,768,,,33150,1353,32647,963,1521,2797,18.26,-23.69,,,7.81,-51.82,0.41,-33.06,47_0004075_0004099-reel_begin_end.tiff
