A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1953,395,2556,612,1816,1353,1372,973,1508,1374,8.9,-6.39,17.7,-16.81,6.9,-52.39,0.42,-34.14,47_0004600_0004624-reel_begin_end.tiff
2,4980,411,5575,804,4841,1352,4407,969,1508,1374,8.86,-7.16,17.54,-26.03,6.83,-52.34,0.49,-33.95,47_0004600_0004624-reel_begin_end.tiff
3,8012,430,8607,714,7846,1352,7412,970,1508,1374,9.18,-8.07,17.86,-21.71,6.75,-52.34,0.42,-34.0,47_0004600_0004624-reel_begin_end.tiff
4,11079,461,11682,664,10910,1358,10425,973,1508,1374,10.01,-9.56,18.81,-19.31,7.54,-52.63,0.46,-34.14,47_0004600_0004624-reel_begin_end.tiff
5,14097,404,14697,607,13829,1355,13385,970,1508,1374,10.86,-6.82,19.61,-16.57,6.94,-52.49,0.46,-34.0,47_0004600_0004624-reel_begin_end.tiff
6,17087,432,17690,612,16790,1354,16332,970,1508,1374,11.44,-8.17,20.24,-16.81,7.1,-52.44,0.42,-34.0,47_0004600_0004624-reel_begin_end.tiff
7,20044,508,20658,794,19746,1357,19269,973,1508,1374,11.69,-11.81,20.65,-25.55,7.34,-52.58,0.37,-34.14,47_0004600_0004624-reel_begin_end.tiff
8,23079,439,23688,712,22752,1351,22302,967,1508,1374,11.76,-8.5,20.65,-21.61,6.99,-52.29,0.42,-33.86,47_0004600_0004624-reel_begin_end.tiff
9,26024,444,26638,650,25743,1353,25252,966,1508,1374,11.69,-8.74,20.65,-18.63,7.59,-52.39,0.42,-33.81,47_0004600_0004624-reel_begin_end.tiff
10,29032,433,29657,727,28713,1352,28257,965,1508,1374,11.8,-8.21,20.93,-22.33,7.15,-52.34,0.49,-33.76,47_0004600_0004624-reel_begin_end.tiff
11,32070,470,32703,730,31721,1352,31282,966,1508,1374,11.92,-9.99,21.16,-22.47,6.83,-52.34,0.42,-33.81,47_0004600_0004624-reel_begin_end.tiff
12,35098,453,35730,668,34737,1352,34309,964,1508,1374,11.89,-9.17,21.12,-19.5,6.62,-52.34,0.37,-33.71,47_0004600_0004624-reel_begin_end.tiff
