A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1927,391,2647,692,1807,1346,1378,962,1516,1378,8.44,-5.06,18.99,-19.77,6.68,-51.74,0.39,-32.97,47_0004300_0004324-reel_begin_end.tiff
2,4874,398,5613,882,4767,1347,4325,961,1516,1378,8.39,-5.4,19.23,-29.06,6.82,-51.78,0.34,-32.92,47_0004300_0004324-reel_begin_end.tiff
3,7822,373,8540,680,7713,1348,7263,961,1516,1378,8.51,-4.18,19.04,-19.19,6.91,-51.83,0.32,-32.92,47_0004300_0004324-reel_begin_end.tiff
4,10786,350,11509,664,10655,1349,10218,962,1516,1378,8.72,-3.06,19.32,-18.4,6.8,-51.88,0.39,-32.97,47_0004300_0004324-reel_begin_end.tiff
5,13799,388,14536,688,13682,1348,13248,960,1516,1378,8.47,-4.92,19.27,-19.58,6.75,-51.83,0.39,-32.87,47_0004300_0004324-reel_begin_end.tiff
6,16748,401,17474,692,16623,1348,16178,964,1516,1378,8.75,-5.55,19.39,-19.77,6.91,-51.83,0.39,-33.07,47_0004300_0004324-reel_begin_end.tiff
7,19765,369,20496,786,19650,1350,19205,962,1516,1378,8.56,-3.99,19.27,-24.37,6.87,-51.93,0.34,-32.97,47_0004300_0004324-reel_begin_end.tiff
8,22806,398,23529,839,22697,1351,22235,963,1516,1378,8.72,-5.4,19.32,-26.96,7.12,-51.98,0.34,-33.02,47_0004300_0004324-reel_begin_end.tiff
9,25737,413,26458,803,25609,1351,25178,964,1516,1378,8.58,-6.14,19.16,-25.2,6.71,-51.98,0.39,-33.07,47_0004300_0004324-reel_begin_end.tiff
10,28766,412,29461,856,28643,1353,28190,962,1516,1378,8.72,-6.09,18.91,-27.79,6.91,-52.08,0.27,-32.97,47_0004300_0004324-reel_begin_end.tiff
11,31802,367,32481,891,31668,1347,31218,963,1516,1378,8.95,-3.89,18.91,-29.5,6.99,-51.78,0.39,-33.02,47_0004300_0004324-reel_begin_end.tiff
12,34777,750,,,34606,1351,34158,961,1516,1378,9.46,-22.61,,,6.96,-51.98,0.39,-32.92,47_0004300_0004324-reel_begin_end.tiff
