A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2345,348,2858,526,2223,1349,1756,970,1508,1761,9.01,-4.7,16.5,-13.18,7.23,-52.35,0.41,-34.31,47_0004750_0004774-reel_begin_end.tiff
2,5370,374,5886,564,5261,1348,4783,972,1508,1761,8.94,-5.94,16.47,-14.98,7.34,-52.31,0.37,-34.41,47_0004750_0004774-reel_begin_end.tiff
3,8373,377,8872,617,8198,1351,7792,969,1508,1761,8.98,-6.08,16.26,-17.51,6.42,-52.45,0.5,-34.26,47_0004750_0004774-reel_begin_end.tiff
4,11398,361,11906,621,11248,1343,10806,972,1508,1761,9.05,-5.32,16.47,-17.7,6.86,-52.07,0.41,-34.41,47_0004750_0004774-reel_begin_end.tiff
5,14420,391,14914,605,14265,1351,13836,975,1508,1761,8.94,-6.75,16.15,-16.94,6.67,-52.45,0.41,-34.55,47_0004750_0004774-reel_begin_end.tiff
6,17435,347,17932,745,17266,1347,16854,970,1508,1761,9.01,-4.65,16.26,-23.6,6.54,-52.26,0.53,-34.31,47_0004750_0004774-reel_begin_end.tiff
7,20454,329,20945,540,20301,1345,19859,968,1508,1761,9.14,-3.8,16.31,-13.84,6.91,-52.16,0.45,-34.22,47_0004750_0004774-reel_begin_end.tiff
8,23489,367,23988,623,23347,1349,22900,974,1508,1761,9.21,-5.61,16.5,-17.79,7.14,-52.35,0.62,-34.5,47_0004750_0004774-reel_begin_end.tiff
9,26515,700,27028,798,26346,1358,25904,976,1508,1761,9.45,-21.46,16.93,-26.12,6.98,-52.78,0.53,-34.6,47_0004750_0004774-reel_begin_end.tiff
10,29515,404,30008,700,29367,1350,28912,973,1508,1761,9.3,-7.37,16.5,-21.46,7.14,-52.4,0.5,-34.45,47_0004750_0004774-reel_begin_end.tiff
11,32525,406,33044,703,32389,1352,31944,969,1508,1761,9.01,-7.46,16.58,-21.6,7.02,-52.5,0.53,-34.26,47_0004750_0004774-reel_begin_end.tiff
12,35554,385,36069,632,35409,1352,34953,973,1508,1761,9.14,-6.46,16.66,-18.22,7.02,-52.5,0.37,-34.45,47_0004750_0004774-reel_begin_end.tiff
