A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3669,425,4302,726,3341,1350,2886,962,1513,2882,12.01,-7.41,21.25,-21.99,7.22,-52.22,0.58,-33.43,47_0004575_0004599-reel_begin_end.tiff
2,6651,431,7281,707,6380,1353,5868,963,1513,2882,11.89,-7.7,21.09,-21.07,7.94,-52.37,0.46,-33.48,47_0004575_0004599-reel_begin_end.tiff
3,9671,471,10313,793,9366,1354,8880,962,1513,2882,12.04,-9.64,21.41,-25.24,7.59,-52.42,0.49,-33.43,47_0004575_0004599-reel_begin_end.tiff
4,12694,474,13333,795,12361,1349,11889,968,1513,2882,12.08,-9.79,21.41,-25.34,7.22,-52.17,0.33,-33.72,47_0004575_0004599-reel_begin_end.tiff
5,15711,454,16349,756,15378,1351,14925,961,1513,2882,11.89,-8.82,21.2,-23.45,7.03,-52.27,0.42,-33.38,47_0004575_0004599-reel_begin_end.tiff
6,18721,428,19359,710,18385,1351,17935,961,1513,2882,11.89,-7.56,21.2,-21.22,6.99,-52.27,0.42,-33.38,47_0004575_0004599-reel_begin_end.tiff
7,21744,466,22377,673,21444,1348,20948,961,1513,2882,12.08,-9.4,21.32,-19.43,7.7,-52.13,0.46,-33.38,47_0004575_0004599-reel_begin_end.tiff
8,24763,473,25413,759,24455,1350,23975,963,1513,2882,11.92,-9.74,21.41,-23.59,7.43,-52.22,0.42,-33.48,47_0004575_0004599-reel_begin_end.tiff
9,27754,472,28409,757,27462,1349,26985,960,1513,2882,11.64,-9.69,21.2,-23.5,7.38,-52.17,0.42,-33.33,47_0004575_0004599-reel_begin_end.tiff
10,30778,427,31427,706,30467,1349,29998,961,1513,2882,11.85,-7.51,21.32,-21.03,7.31,-52.17,0.46,-33.38,47_0004575_0004599-reel_begin_end.tiff
11,33802,469,34457,692,33505,1356,33033,969,1513,2882,11.76,-9.54,21.32,-20.35,7.43,-52.51,0.54,-33.77,47_0004575_0004599-reel_begin_end.tiff
12,36793,448,37445,745,36506,1349,36029,965,1513,2882,11.57,-8.53,21.09,-22.91,7.38,-52.17,0.42,-33.57,47_0004575_0004599-reel_begin_end.tiff
