A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2347,407,2854,832,2202,1350,1763,970,1508,1767,9.01,-4.17,16.44,-25.71,6.89,-51.96,0.45,-32.7,47_0004800_0004824-reel_begin_end.tiff
2,5356,428,5874,742,5255,1351,4783,970,1508,1767,8.85,-5.23,16.44,-21.15,7.37,-52.01,0.45,-32.7,47_0004800_0004824-reel_begin_end.tiff
3,8366,418,8876,662,8246,1348,7787,971,1508,1767,8.85,-4.73,16.33,-17.09,7.09,-51.85,0.36,-32.75,47_0004800_0004824-reel_begin_end.tiff
4,11394,345,11901,813,11238,1346,10818,970,1508,1767,8.97,-1.03,16.4,-24.74,6.68,-51.75,0.52,-32.7,47_0004800_0004824-reel_begin_end.tiff
5,14416,366,14950,897,14263,1348,13837,970,1508,1767,8.85,-2.09,16.68,-29.0,6.61,-51.85,0.36,-32.7,47_0004800_0004824-reel_begin_end.tiff
6,17424,412,17929,731,17271,1345,16840,970,1508,1767,8.97,-4.42,16.37,-20.59,6.72,-51.7,0.4,-32.7,47_0004800_0004824-reel_begin_end.tiff
7,20381,395,20886,730,20269,1344,19800,964,1508,1767,8.92,-3.56,16.33,-20.54,7.28,-51.65,0.4,-32.4,47_0004800_0004824-reel_begin_end.tiff
8,23404,373,23917,912,23248,1346,22825,968,1508,1767,8.97,-2.45,16.49,-29.76,6.68,-51.75,0.48,-32.6,47_0004800_0004824-reel_begin_end.tiff
9,26411,347,26916,600,26250,1348,25827,970,1508,1767,8.92,-1.13,16.33,-13.95,6.56,-51.85,0.36,-32.7,47_0004800_0004824-reel_begin_end.tiff
10,29426,354,29941,582,29297,1351,28850,970,1508,1767,8.85,-1.48,16.4,-13.04,6.96,-52.01,0.4,-32.7,47_0004800_0004824-reel_begin_end.tiff
11,32450,404,32958,658,32344,1352,31883,972,1508,1767,8.76,-4.02,16.21,-16.89,7.21,-52.06,0.45,-32.8,47_0004800_0004824-reel_begin_end.tiff
12,35461,399,35966,740,35319,1350,34891,971,1508,1767,8.92,-3.76,16.33,-21.04,6.84,-51.96,0.57,-32.75,47_0004800_0004824-reel_begin_end.tiff
