A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1245,619,2017,1236,1097,1381,661,1083,1521,649,9.31,-16.89,20.68,-46.86,7.13,-53.9,0.72,-39.42,47_0002350_0002374-reel_begin_end.tiff
2,4266,614,,,4117,1385,3679,1081,1521,649,9.18,-16.64,,,6.99,-54.09,0.54,-39.33,47_0002350_0002374-reel_begin_end.tiff
3,7278,588,,,7139,1385,6682,1078,1521,649,9.36,-15.38,,,7.31,-54.09,0.58,-39.18,47_0002350_0002374-reel_begin_end.tiff
4,10302,660,,,10178,1382,9715,1084,1521,649,9.27,-18.88,,,7.44,-53.95,0.63,-39.47,47_0002350_0002374-reel_begin_end.tiff
5,13325,636,13890,1214,13170,1384,12729,1078,1521,649,9.31,-17.71,17.63,-45.79,7.03,-54.04,0.54,-39.18,47_0002350_0002374-reel_begin_end.tiff
6,16346,593,16717,1084,16186,1385,15741,1090,1521,649,9.62,-15.62,15.08,-39.47,7.27,-54.09,0.72,-39.76,47_0002350_0002374-reel_begin_end.tiff
7,19373,636,,,19197,1382,18759,1078,1521,649,9.58,-17.71,,,6.99,-53.95,0.54,-39.18,47_0002350_0002374-reel_begin_end.tiff
8,22396,602,23076,1277,22245,1384,21782,1081,1521,649,9.62,-16.06,19.63,-48.85,7.4,-54.04,0.58,-39.33,47_0002350_0002374-reel_begin_end.tiff
9,25388,597,25993,1221,25274,1385,24789,1080,1521,649,9.36,-15.82,18.26,-46.13,7.68,-54.09,0.54,-39.28,47_0002350_0002374-reel_begin_end.tiff
10,28423,561,29220,1364,28241,1384,27818,1095,1521,649,9.58,-14.07,21.31,-53.07,6.9,-54.04,0.67,-40.01,47_0002350_0002374-reel_begin_end.tiff
11,31459,396,32259,1244,31311,1389,30841,1011,1521,649,9.81,-6.05,21.59,-47.24,7.64,-54.29,0.72,-35.93,47_0002350_0002374-reel_begin_end.tiff
12,34454,429,35118,1242,34284,1383,33849,1011,1521,649,9.45,-7.66,19.22,-47.15,6.94,-54.0,0.54,-35.93,47_0002350_0002374-reel_begin_end.tiff
