A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3625,449,4305,673,3339,1352,2850,959,1513,2855,11.81,-8.78,21.78,-19.58,7.61,-52.33,0.44,-33.38,47_0004425_0004449-reel_begin_end.tiff
2,6645,382,7325,778,6353,1354,5876,960,1513,2855,11.81,-5.55,21.78,-24.65,7.52,-52.43,0.53,-33.43,47_0004425_0004449-reel_begin_end.tiff
3,9686,450,10360,722,9389,1353,8900,960,1513,2855,11.97,-8.83,21.85,-21.95,7.61,-52.38,0.44,-33.43,47_0004425_0004449-reel_begin_end.tiff
4,12677,395,13365,684,12404,1349,11910,960,1513,2855,11.69,-6.18,21.78,-20.11,7.69,-52.19,0.44,-33.43,47_0004425_0004449-reel_begin_end.tiff
5,15651,432,16346,712,15342,1351,14876,961,1513,2855,11.89,-7.96,22.08,-21.46,7.36,-52.28,0.53,-33.47,47_0004425_0004449-reel_begin_end.tiff
6,18686,410,19387,799,18381,1350,17906,959,1513,2855,11.97,-6.9,22.25,-25.66,7.5,-52.23,0.53,-33.38,47_0004425_0004449-reel_begin_end.tiff
7,21703,430,22413,786,21406,1354,20918,963,1513,2855,11.92,-7.86,22.33,-25.03,7.57,-52.43,0.41,-33.57,47_0004425_0004449-reel_begin_end.tiff
8,24716,421,25428,947,24402,1353,23930,961,1513,2855,11.97,-7.43,22.41,-32.8,7.36,-52.38,0.44,-33.47,47_0004425_0004449-reel_begin_end.tiff
9,27709,419,28435,941,27390,1353,26918,961,1513,2855,12.01,-7.33,22.66,-32.51,7.33,-52.38,0.41,-33.47,47_0004425_0004449-reel_begin_end.tiff
10,30653,397,31390,852,30364,1348,29865,961,1513,2855,11.92,-6.27,22.73,-28.22,7.69,-52.14,0.37,-33.47,47_0004425_0004449-reel_begin_end.tiff
11,33583,451,34328,789,33242,1350,32800,960,1513,2855,11.92,-8.88,22.85,-25.18,6.92,-52.23,0.44,-33.43,47_0004425_0004449-reel_begin_end.tiff
12,36614,394,37356,764,36309,1353,35834,961,1513,2855,11.97,-6.13,22.85,-23.97,7.5,-52.38,0.53,-33.47,47_0004425_0004449-reel_begin_end.tiff
