A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2750,654,3527,1267,2617,1385,2173,1080,1517,2162,9.1,-18.0,20.45,-47.83,7.16,-53.57,0.68,-38.73,47_0002375_0002399-reel_begin_end.tiff
2,5744,611,6583,1157,5636,1385,5176,1082,1517,2162,9.01,-15.9,21.26,-42.48,7.44,-53.57,0.72,-38.83,47_0002375_0002399-reel_begin_end.tiff
3,8772,607,9589,1245,8690,1385,8192,1077,1517,2162,8.98,-15.71,20.91,-46.76,7.79,-53.57,0.52,-38.58,47_0002375_0002399-reel_begin_end.tiff
4,11802,623,12217,864,11664,1384,11225,1084,1517,2162,8.98,-16.49,15.04,-28.22,6.97,-53.52,0.56,-38.92,47_0002375_0002399-reel_begin_end.tiff
5,14818,640,15654,1077,14669,1387,14230,1080,1517,2162,9.22,-17.31,21.42,-38.58,7.04,-53.67,0.63,-38.73,47_0002375_0002399-reel_begin_end.tiff
6,17832,597,18282,1258,17748,1389,17258,1119,1517,2162,9.13,-15.22,15.7,-47.39,7.9,-53.77,0.75,-40.63,47_0002375_0002399-reel_begin_end.tiff
7,20868,599,21458,1206,20738,1392,20280,1082,1517,2162,9.22,-15.32,17.83,-44.86,7.32,-53.91,0.63,-38.83,47_0002375_0002399-reel_begin_end.tiff
8,23896,646,24303,1132,23729,1392,23277,1100,1517,2162,9.48,-17.61,15.42,-41.26,7.04,-53.91,0.44,-39.7,47_0002375_0002399-reel_begin_end.tiff
9,26906,619,27707,1283,26797,1384,26302,1081,1517,2162,9.33,-16.29,21.03,-48.61,7.74,-53.52,0.52,-38.78,47_0002375_0002399-reel_begin_end.tiff
10,29926,599,30584,1162,29814,1385,29330,1078,1517,2162,9.33,-15.32,18.94,-42.72,7.7,-53.57,0.63,-38.63,47_0002375_0002399-reel_begin_end.tiff
11,32932,650,33747,1228,32834,1384,32342,1078,1517,2162,9.13,-17.8,21.03,-45.93,7.7,-53.52,0.52,-38.63,47_0002375_0002399-reel_begin_end.tiff
12,35951,630,36366,796,35826,1386,35358,1087,1517,2162,9.41,-16.83,15.47,-24.91,7.58,-53.62,0.75,-39.07,47_0002375_0002399-reel_begin_end.tiff
