A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1251,465,2016,1037,1135,1394,656,1008,1520,656,9.31,-8.72,20.72,-36.92,7.58,-54.52,0.43,-35.49,47_0002400_0002424-reel_begin_end.tiff
2,4262,625,5026,1182,4106,1390,3664,1092,1520,656,9.47,-16.61,20.87,-44.07,7.14,-54.32,0.55,-39.63,47_0002400_0002424-reel_begin_end.tiff
3,7292,605,8052,1320,7141,1388,6686,1095,1520,656,9.62,-15.62,20.96,-50.87,7.37,-54.22,0.58,-39.78,47_0002400_0002424-reel_begin_end.tiff
4,10330,611,11100,1283,10222,1391,9711,1091,1520,656,9.74,-15.91,21.23,-49.05,8.13,-54.37,0.5,-39.58,47_0002400_0002424-reel_begin_end.tiff
5,13327,605,14110,1168,13174,1390,12724,1093,1520,656,9.55,-15.62,21.23,-43.38,7.26,-54.32,0.55,-39.68,47_0002400_0002424-reel_begin_end.tiff
6,16323,626,17133,1247,16183,1389,15728,1091,1520,656,9.26,-16.65,21.35,-47.27,7.17,-54.27,0.38,-39.58,47_0002400_0002424-reel_begin_end.tiff
7,19356,617,,,19224,1381,18764,1077,1520,656,9.31,-16.21,,,7.34,-53.88,0.62,-38.89,47_0002400_0002424-reel_begin_end.tiff
8,22368,605,23191,1261,22212,1382,,,1520,656,9.19,-15.62,21.47,-47.96,6.86,-53.93,,,47_0002400_0002424-reel_begin_end.tiff
9,25387,629,26202,1171,25262,1383,24797,1098,1520,656,9.47,-16.8,21.63,-43.53,7.61,-53.98,0.67,-39.93,47_0002400_0002424-reel_begin_end.tiff
10,28422,606,29229,1231,28279,1377,27821,1080,1520,656,9.55,-15.67,21.59,-46.48,7.41,-53.68,0.58,-39.04,47_0002400_0002424-reel_begin_end.tiff
11,31423,632,32259,1096,31286,1382,30834,1076,1520,656,9.26,-16.95,21.74,-39.83,7.22,-53.93,0.47,-38.84,47_0002400_0002424-reel_begin_end.tiff
12,34429,636,35265,1080,34270,1383,33847,1084,1520,656,9.35,-17.15,21.83,-39.04,6.98,-53.98,0.67,-39.24,47_0002400_0002424-reel_begin_end.tiff
