A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1954,355,2503,939,1832,1352,1382,972,1516,1382,8.89,-4.11,16.87,-32.28,7.12,-52.2,0.58,-33.87,47_0004650_0004674-reel_begin_end.tiff
2,4994,368,5531,858,4849,1352,4399,975,1516,1382,9.18,-4.74,16.98,-28.37,7.07,-52.2,0.53,-34.02,47_0004650_0004674-reel_begin_end.tiff
3,7928,424,8471,912,7789,1354,7339,972,1516,1382,9.09,-7.44,16.98,-30.98,7.07,-52.3,0.53,-33.87,47_0004650_0004674-reel_begin_end.tiff
4,10937,428,11488,928,10801,1350,10362,971,1516,1382,8.93,-7.64,16.94,-31.75,6.96,-52.1,0.58,-33.82,47_0004650_0004674-reel_begin_end.tiff
5,13984,413,14529,891,13812,1354,13389,973,1516,1382,9.18,-6.91,17.1,-29.97,6.68,-52.3,0.53,-33.92,47_0004650_0004674-reel_begin_end.tiff
6,16915,419,17456,977,16765,1356,16326,974,1516,1382,9.05,-7.2,16.91,-34.11,6.87,-52.39,0.49,-33.97,47_0004650_0004674-reel_begin_end.tiff
7,19933,382,20478,916,19766,1352,19346,973,1516,1382,9.02,-5.42,16.94,-31.17,6.59,-52.2,0.49,-33.92,47_0004650_0004674-reel_begin_end.tiff
8,22974,382,23522,926,22813,1355,22382,973,1516,1382,9.18,-5.42,17.14,-31.65,6.84,-52.34,0.58,-33.92,47_0004650_0004674-reel_begin_end.tiff
9,25982,431,26527,922,25807,1356,25382,973,1516,1382,9.29,-7.78,17.22,-31.46,6.75,-52.39,0.58,-33.92,47_0004650_0004674-reel_begin_end.tiff
10,28994,408,29536,884,28857,1353,28396,973,1516,1382,9.18,-6.67,17.06,-29.63,7.19,-52.25,0.49,-33.92,47_0004650_0004674-reel_begin_end.tiff
11,32026,377,32594,827,31874,1355,31429,973,1516,1382,9.21,-5.18,17.46,-26.88,7.0,-52.34,0.53,-33.92,47_0004650_0004674-reel_begin_end.tiff
12,35034,428,35593,851,34867,1357,34442,972,1516,1382,9.18,-7.64,17.3,-28.04,6.75,-52.44,0.58,-33.87,47_0004650_0004674-reel_begin_end.tiff
