A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3401,305,4129,775,3245,1347,2817,956,1513,2822,8.99,-0.97,19.67,-23.83,6.71,-51.67,0.43,-32.64,47_0004325_0004349-reel_begin_end.tiff
2,6413,393,7126,651,6266,1351,5827,959,1513,2822,9.02,-5.25,19.48,-17.8,6.87,-51.86,0.43,-32.79,47_0004325_0004349-reel_begin_end.tiff
3,9358,387,10076,593,9224,1347,8777,958,1513,2822,8.95,-4.96,19.48,-14.98,6.99,-51.67,0.43,-32.74,47_0004325_0004349-reel_begin_end.tiff
4,12321,431,13046,665,12203,1346,11734,956,1513,2822,8.99,-7.1,19.62,-18.48,7.26,-51.62,0.39,-32.64,47_0004325_0004349-reel_begin_end.tiff
5,15253,426,15971,646,15098,1350,14675,961,1513,2822,9.02,-6.85,19.55,-17.56,6.75,-51.81,0.55,-32.88,47_0004325_0004349-reel_begin_end.tiff
6,18263,388,18977,646,18132,1350,17690,960,1513,2822,8.88,-5.0,19.35,-17.56,6.96,-51.81,0.48,-32.84,47_0004325_0004349-reel_begin_end.tiff
7,21282,397,22002,657,21170,1352,20722,960,1513,2822,8.72,-5.44,19.27,-18.09,7.07,-51.91,0.51,-32.84,47_0004325_0004349-reel_begin_end.tiff
8,24292,341,24998,711,24166,1349,23738,962,1513,2822,8.72,-2.72,19.07,-20.72,6.87,-51.76,0.59,-32.93,47_0004325_0004349-reel_begin_end.tiff
9,27312,414,28024,893,27192,1350,26750,962,1513,2822,8.72,-6.27,19.16,-29.58,6.96,-51.81,0.48,-32.93,47_0004325_0004349-reel_begin_end.tiff
10,30331,411,31059,966,30208,1356,29780,963,1513,2822,8.56,-6.12,19.23,-33.13,6.75,-52.1,0.48,-32.98,47_0004325_0004349-reel_begin_end.tiff
11,33349,374,34064,678,33237,1351,32795,962,1513,2822,8.67,-4.32,19.16,-19.11,7.03,-51.86,0.55,-32.93,47_0004325_0004349-reel_begin_end.tiff
12,36362,402,37079,747,36253,1350,35800,963,1513,2822,8.72,-5.69,19.23,-22.47,7.12,-51.81,0.48,-32.98,47_0004325_0004349-reel_begin_end.tiff
