A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1981,551,2744,1206,1806,1352,1360,1016,1517,1357,9.47,-12.96,20.66,-44.56,6.9,-51.61,0.36,-35.4,47_0003750_0003774-reel_begin_end.tiff
2,4995,566,5763,1222,4849,1352,4393,1015,1517,1357,9.24,-13.68,20.5,-45.34,7.1,-51.61,0.41,-35.35,47_0003750_0003774-reel_begin_end.tiff
3,8015,587,8611,1154,7928,1352,7419,1013,1517,1357,9.24,-14.69,17.98,-42.06,7.96,-51.61,0.5,-35.25,47_0003750_0003774-reel_begin_end.tiff
4,11027,516,11783,1147,10895,1352,10418,1017,1517,1357,9.27,-11.27,20.35,-41.72,7.33,-51.61,0.34,-35.44,47_0003750_0003774-reel_begin_end.tiff
5,14053,570,14830,1139,13880,1349,13446,1014,1517,1357,9.35,-13.87,20.75,-41.33,6.82,-51.47,0.45,-35.3,47_0003750_0003774-reel_begin_end.tiff
6,17069,557,17951,1281,16926,1354,16470,1018,1517,1357,9.15,-13.25,22.08,-48.18,7.05,-51.71,0.36,-35.49,47_0003750_0003774-reel_begin_end.tiff
7,20066,553,20638,1019,19920,1348,19480,1015,1517,1357,8.96,-13.05,17.35,-35.54,6.82,-51.42,0.36,-35.35,47_0003750_0003774-reel_begin_end.tiff
8,23097,724,24114,1263,22924,1356,22506,1018,1517,1357,9.12,-21.31,24.03,-47.32,6.58,-51.8,0.45,-35.49,47_0003750_0003774-reel_begin_end.tiff
9,26127,559,26858,1047,25970,1350,25541,1022,1517,1357,9.12,-13.34,19.84,-36.89,6.82,-51.51,0.53,-35.69,47_0003750_0003774-reel_begin_end.tiff
10,29172,550,29935,1097,28945,1350,28549,1017,1517,1357,9.63,-12.91,20.82,-39.3,6.3,-51.51,0.5,-35.44,47_0003750_0003774-reel_begin_end.tiff
11,32221,530,32977,1268,31989,1350,31560,1015,1517,1357,10.06,-11.94,21.14,-47.56,6.66,-51.51,0.36,-35.35,47_0003750_0003774-reel_begin_end.tiff
12,35313,629,35826,1174,35103,1356,34604,1024,1517,1357,10.97,-16.72,18.49,-43.02,7.89,-51.8,0.57,-35.78,47_0003750_0003774-reel_begin_end.tiff
