A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1231,389,1631,828,1131,1377,644,1010,1520,636,9.21,-5.01,15.13,-26.47,7.73,-53.31,0.53,-35.37,47_0002200_0002224-reel_begin_end.tiff
2,4275,401,4645,895,4142,1377,3671,1009,1520,636,9.42,-5.6,14.89,-29.75,7.45,-53.31,0.48,-35.32,47_0002200_0002224-reel_begin_end.tiff
3,7297,406,7697,944,7154,1372,6697,1009,1520,636,9.45,-5.84,15.36,-32.14,7.33,-53.06,0.57,-35.32,47_0002200_0002224-reel_begin_end.tiff
4,10302,436,10691,842,10191,1374,9699,1008,1520,636,9.37,-7.31,15.13,-27.15,7.73,-53.16,0.45,-35.27,47_0002200_0002224-reel_begin_end.tiff
5,13335,417,13713,874,13179,1373,12732,1013,1520,636,9.56,-6.38,15.16,-28.72,7.26,-53.11,0.65,-35.51,47_0002200_0002224-reel_begin_end.tiff
6,16376,407,16773,1038,16243,1371,15751,1007,1520,636,9.73,-5.89,15.6,-36.74,7.76,-53.01,0.48,-35.22,47_0002200_0002224-reel_begin_end.tiff
7,19386,449,19780,837,19216,1373,18772,1016,1520,636,9.73,-7.95,15.56,-26.91,7.21,-53.11,0.65,-35.66,47_0002200_0002224-reel_begin_end.tiff
8,22398,385,22810,1002,22303,1371,21784,1009,1520,636,9.61,-4.82,15.7,-34.98,8.2,-53.01,0.53,-35.32,47_0002200_0002224-reel_begin_end.tiff
9,25439,434,25804,1037,25275,1372,24809,1006,1520,636,9.92,-7.21,15.32,-36.69,7.49,-53.06,0.6,-35.17,47_0002200_0002224-reel_begin_end.tiff
10,28425,379,28829,572,28287,1369,27816,1007,1520,636,9.42,-4.52,15.39,-13.96,7.38,-52.91,0.41,-35.22,47_0002200_0002224-reel_begin_end.tiff
11,31445,418,31839,712,31215,1371,30826,1011,1520,636,9.56,-6.43,15.39,-20.8,6.16,-53.01,0.41,-35.42,47_0002200_0002224-reel_begin_end.tiff
12,34467,391,34846,774,34311,1371,33864,1006,1520,636,9.45,-5.11,15.05,-23.83,7.14,-53.01,0.53,-35.17,47_0002200_0002224-reel_begin_end.tiff
