A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3566,739,4204,1164,3277,1345,2802,1007,1513,2806,11.55,-22.76,20.82,-43.34,7.35,-52.11,0.44,-35.74,47_0004475_0004499-reel_begin_end.tiff
2,6585,561,7172,913,6348,1347,5829,1011,1513,2806,11.39,-14.13,19.92,-31.19,7.94,-52.21,0.4,-35.93,47_0004475_0004499-reel_begin_end.tiff
3,9546,620,10111,1114,9257,1354,8785,1010,1513,2806,11.55,-16.99,19.76,-40.92,7.35,-52.55,0.49,-35.88,47_0004475_0004499-reel_begin_end.tiff
4,12564,605,13115,874,12289,1349,11787,1011,1513,2806,11.66,-16.27,19.67,-29.3,7.67,-52.31,0.37,-35.93,47_0004475_0004499-reel_begin_end.tiff
5,15517,607,16087,789,15201,1346,14745,1009,1513,2806,11.71,-16.36,19.99,-25.18,7.11,-52.16,0.49,-35.84,47_0004475_0004499-reel_begin_end.tiff
6,18544,582,19112,841,18220,1344,17769,1007,1513,2806,11.66,-15.15,19.92,-27.7,6.95,-52.06,0.4,-35.74,47_0004475_0004499-reel_begin_end.tiff
7,21573,376,22144,665,21271,1353,20777,965,1513,2806,11.94,-5.17,20.24,-19.17,7.55,-52.5,0.37,-33.7,47_0004475_0004499-reel_begin_end.tiff
8,24592,396,25143,634,24313,1344,23795,958,1513,2806,12.07,-6.14,20.08,-17.67,8.01,-52.06,0.49,-33.37,47_0004475_0004499-reel_begin_end.tiff
9,27616,445,28164,632,27281,1341,26822,960,1513,2806,11.98,-8.51,19.95,-17.57,7.11,-51.92,0.44,-33.46,47_0004475_0004499-reel_begin_end.tiff
10,30629,440,31164,640,30282,1342,29832,957,1513,2806,12.03,-8.27,19.8,-17.96,6.98,-51.97,0.44,-33.32,47_0004475_0004499-reel_begin_end.tiff
11,33631,421,34168,500,33333,1344,32842,955,1513,2806,11.91,-7.35,19.71,-11.18,7.58,-52.06,0.44,-33.22,47_0004475_0004499-reel_begin_end.tiff
12,36676,387,37211,564,36346,1346,35866,966,1513,2806,12.46,-5.7,20.24,-14.28,7.67,-52.16,0.69,-33.75,47_0004475_0004499-reel_begin_end.tiff
