A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3496,539,3837,1092,3345,1351,2879,1010,1517,2869,9.4,-12.71,14.4,-39.51,7.18,-52.06,0.35,-35.53,47_0003825_0003849-reel_begin_end.tiff
2,6521,613,,,6346,1352,5897,1011,1517,2869,9.47,-16.3,,,6.91,-52.11,0.32,-35.58,47_0003825_0003849-reel_begin_end.tiff
3,9515,563,10163,1163,9356,1353,8917,1018,1517,2869,9.09,-13.87,18.59,-42.95,6.76,-52.16,0.32,-35.92,47_0003825_0003849-reel_begin_end.tiff
4,12532,532,13130,1100,12371,1351,11937,1014,1517,2869,9.05,-12.37,17.81,-39.9,6.69,-52.06,0.32,-35.73,47_0003825_0003849-reel_begin_end.tiff
5,15570,557,,,15432,1364,14967,1025,1517,2869,9.16,-13.58,,,7.14,-52.69,0.32,-36.26,47_0003825_0003849-reel_begin_end.tiff
6,18599,300,19202,1048,18483,1352,17961,1020,1517,2869,9.59,-1.13,18.43,-37.38,7.89,-52.11,0.23,-36.02,47_0003825_0003849-reel_begin_end.tiff
7,21619,300,22222,1113,21423,1351,20987,1011,1517,2869,9.59,-1.13,18.43,-40.53,6.71,-52.06,0.32,-35.58,47_0003825_0003849-reel_begin_end.tiff
8,24667,540,,,24456,1354,24025,1016,1517,2869,9.85,-12.76,,,6.76,-52.21,0.44,-35.83,47_0003825_0003849-reel_begin_end.tiff
9,27662,718,,,27503,1352,27027,1014,1517,2869,9.63,-21.38,,,7.3,-52.11,0.32,-35.73,47_0003825_0003849-reel_begin_end.tiff
10,30682,519,,,30512,1354,30044,1014,1517,2869,9.63,-11.74,,,7.14,-52.21,0.28,-35.73,47_0003825_0003849-reel_begin_end.tiff
11,33720,637,34323,1284,33537,1351,33079,1186,1517,2869,9.75,-17.46,18.59,-48.81,7.07,-52.06,0.35,-44.06,47_0003825_0003849-reel_begin_end.tiff
