A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3873,546,4340,716,3696,1345,3276,1018,1502,3273,9.28,-12.41,16.09,-20.87,6.69,-52.17,0.56,-35.9,47_0004875_0004899-reel_begin_end.tiff
2,6872,555,7347,842,6730,1342,6278,1018,1502,3273,9.12,-12.86,16.05,-27.14,7.04,-52.02,0.45,-35.9,47_0004875_0004899-reel_begin_end.tiff
3,9832,564,10323,782,9690,1343,9238,1018,1502,3273,9.12,-13.31,16.28,-24.16,7.04,-52.07,0.45,-35.9,47_0004875_0004899-reel_begin_end.tiff
4,12855,585,13354,931,12694,1347,12260,1019,1502,3273,9.16,-14.35,16.44,-31.57,6.81,-52.27,0.47,-35.95,47_0004875_0004899-reel_begin_end.tiff
5,15869,618,16354,839,15691,1345,15258,1023,1502,3273,9.36,-16.0,16.44,-26.99,6.77,-52.17,0.45,-36.15,47_0004875_0004899-reel_begin_end.tiff
6,18888,551,19371,945,18732,1344,18288,1019,1502,3273,9.2,-12.66,16.25,-32.27,6.93,-52.12,0.45,-35.95,47_0004875_0004899-reel_begin_end.tiff
7,21846,552,22334,830,21671,1346,21248,1019,1502,3273,9.32,-12.71,16.44,-26.54,6.77,-52.22,0.59,-35.95,47_0004875_0004899-reel_begin_end.tiff
8,24845,567,25339,941,24698,1343,24250,1019,1502,3273,9.16,-13.46,16.37,-32.07,7.01,-52.07,0.47,-35.95,47_0004875_0004899-reel_begin_end.tiff
9,27803,549,28297,1107,27664,1345,27200,1020,1502,3273,9.28,-12.56,16.49,-40.33,7.25,-52.17,0.47,-36.0,47_0004875_0004899-reel_begin_end.tiff
10,30763,380,31252,752,30589,1348,30163,969,1502,3273,9.28,-4.15,16.41,-22.66,6.74,-52.32,0.52,-33.46,47_0004875_0004899-reel_begin_end.tiff
11,33768,375,34256,554,33637,1347,33168,968,1502,3273,9.2,-3.91,16.33,-12.81,7.29,-52.27,0.45,-33.41,47_0004875_0004899-reel_begin_end.tiff
