A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2751,453,3140,945,2640,1375,2158,1009,1514,2152,9.43,-9.07,15.19,-32.39,7.79,-52.76,0.66,-35.42,47_0002225_0002249-reel_begin_end.tiff
2,5784,396,6139,898,5630,1378,5194,1017,1514,2152,9.48,-6.37,14.73,-30.16,7.2,-52.9,0.75,-35.8,47_0002225_0002249-reel_begin_end.tiff
3,8803,423,9195,1022,8605,1375,8194,1010,1514,2152,9.76,-7.65,15.56,-36.03,6.83,-52.76,0.75,-35.47,47_0002225_0002249-reel_begin_end.tiff
4,11813,390,12206,616,11634,1375,,,1514,2152,9.61,-6.09,15.43,-16.8,6.96,-52.76,,,47_0002225_0002249-reel_begin_end.tiff
5,14847,439,15675,1109,14653,1376,14242,1008,1514,2152,9.52,-8.41,21.77,-40.16,6.65,-52.81,0.57,-35.37,47_0002225_0002249-reel_begin_end.tiff
6,17856,436,18752,1186,17708,1375,17254,1009,1514,2152,9.66,-8.27,22.91,-43.81,7.47,-52.76,0.75,-35.42,47_0002225_0002249-reel_begin_end.tiff
7,20858,370,21442,1262,20722,1378,20274,1017,1514,2152,9.39,-5.14,18.03,-47.41,7.38,-52.9,0.75,-35.8,47_0002225_0002249-reel_begin_end.tiff
8,23898,413,24201,1014,23740,1375,23311,1016,1514,2152,9.39,-7.18,13.87,-35.66,7.05,-52.76,0.71,-35.75,47_0002225_0002249-reel_begin_end.tiff
9,26920,393,27226,1016,26720,1378,26330,1022,1514,2152,9.57,-6.23,14.09,-35.75,6.61,-52.9,0.84,-36.03,47_0002225_0002249-reel_begin_end.tiff
10,29892,397,30244,877,29750,1379,29312,1024,1514,2152,9.15,-6.42,14.36,-29.16,7.05,-52.95,0.57,-36.13,47_0002225_0002249-reel_begin_end.tiff
11,32929,386,33282,859,32741,1378,32337,1022,1514,2152,9.7,-5.9,14.92,-28.31,6.92,-52.9,0.94,-36.03,47_0002225_0002249-reel_begin_end.tiff
12,35940,427,36351,791,35758,1375,35360,1022,1514,2152,9.57,-7.84,15.65,-25.09,6.88,-52.76,0.99,-36.03,47_0002225_0002249-reel_begin_end.tiff
