A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1957,342,2664,734,1799,1343,1384,957,1516,1387,8.9,-3.45,19.27,-22.27,6.59,-51.52,0.5,-32.98,47_0004350_0004374-reel_begin_end.tiff
2,4968,355,5655,748,4829,1343,4387,956,1516,1387,9.07,-4.07,19.14,-22.95,7.03,-51.52,0.55,-32.93,47_0004350_0004374-reel_begin_end.tiff
3,7972,386,8671,820,7817,1342,7394,954,1516,1387,8.98,-5.56,19.23,-26.4,6.71,-51.47,0.5,-32.84,47_0004350_0004374-reel_begin_end.tiff
4,11008,416,11701,859,10871,1343,10427,953,1516,1387,9.07,-7.0,19.23,-28.28,7.06,-51.52,0.55,-32.79,47_0004350_0004374-reel_begin_end.tiff
5,14025,331,14718,772,13883,1343,13439,954,1516,1387,9.02,-2.92,19.18,-24.1,6.94,-51.52,0.43,-32.84,47_0004350_0004374-reel_begin_end.tiff
6,17041,320,,,16681,1471,16447,954,1516,1387,9.26,-2.39,,,3.98,-57.66,0.55,-32.84,47_0004350_0004374-reel_begin_end.tiff
7,19993,323,20684,674,19854,1345,19412,954,1516,1387,9.14,-2.54,19.27,-19.39,7.1,-51.61,0.62,-32.84,47_0004350_0004374-reel_begin_end.tiff
8,23013,344,23704,731,22858,1346,22421,953,1516,1387,9.14,-3.55,19.27,-22.13,6.87,-51.66,0.46,-32.79,47_0004350_0004374-reel_begin_end.tiff
9,25953,334,26641,619,25801,1345,25369,955,1516,1387,9.14,-3.07,19.23,-16.75,6.91,-51.61,0.58,-32.89,47_0004350_0004374-reel_begin_end.tiff
10,28989,421,29704,802,28828,1346,28405,957,1516,1387,9.23,-7.24,19.71,-25.54,6.87,-51.66,0.66,-32.98,47_0004350_0004374-reel_begin_end.tiff
11,32016,352,32728,787,31869,1345,31421,956,1516,1387,9.18,-3.93,19.62,-24.82,7.03,-51.61,0.46,-32.93,47_0004350_0004374-reel_begin_end.tiff
12,35021,337,35720,775,34847,1341,34424,956,1516,1387,9.26,-3.21,19.5,-24.24,6.71,-51.42,0.5,-32.93,47_0004350_0004374-reel_begin_end.tiff
