A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2160,440,2850,868,1825,1348,1366,965,1516,1366,12.03,-8.21,22.01,-28.86,7.18,-52.01,0.54,-33.53,47_0004500_0004524-reel_begin_end.tiff
2,5116,471,5807,885,4814,1351,4342,965,1516,1366,11.82,-9.71,21.82,-29.68,7.45,-52.15,0.63,-33.53,47_0004500_0004524-reel_begin_end.tiff
3,8141,403,8823,746,7805,1348,7361,964,1516,1366,11.75,-6.43,21.62,-22.97,6.89,-52.01,0.47,-33.49,47_0004500_0004524-reel_begin_end.tiff
4,11133,432,11804,794,10838,1349,10366,962,1516,1366,11.64,-7.83,21.34,-25.29,7.37,-52.05,0.54,-33.39,47_0004500_0004524-reel_begin_end.tiff
5,14145,477,14824,738,13847,1350,13386,962,1516,1366,11.52,-10.0,21.34,-22.59,7.21,-52.1,0.54,-33.39,47_0004500_0004524-reel_begin_end.tiff
6,17177,424,17838,871,16875,1350,16416,961,1516,1366,11.55,-7.44,21.11,-29.0,7.18,-52.1,0.54,-33.34,47_0004500_0004524-reel_begin_end.tiff
7,20187,446,20869,854,19868,1344,19421,961,1516,1366,11.55,-8.5,21.42,-28.18,6.93,-51.81,0.47,-33.34,47_0004500_0004524-reel_begin_end.tiff
8,23131,428,23824,867,22880,1342,22383,957,1516,1366,11.32,-7.64,21.34,-28.81,7.69,-51.72,0.5,-33.15,47_0004500_0004524-reel_begin_end.tiff
9,26114,422,26777,898,25805,1341,25366,957,1516,1366,11.36,-7.35,20.95,-30.3,6.89,-51.67,0.54,-33.15,47_0004500_0004524-reel_begin_end.tiff
10,29136,406,29791,835,28817,1343,28378,962,1516,1366,11.39,-6.57,20.87,-27.26,6.77,-51.77,0.42,-33.39,47_0004500_0004524-reel_begin_end.tiff
11,32144,594,32801,1071,31920,1339,31388,1006,1516,1366,11.36,-15.64,20.87,-38.65,8.12,-51.57,0.42,-35.51,47_0004500_0004524-reel_begin_end.tiff
12,35175,590,35791,968,34891,1349,34413,1010,1516,1366,11.52,-15.45,20.43,-33.68,7.41,-52.05,0.5,-35.7,47_0004500_0004524-reel_begin_end.tiff
