A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1238,433,1856,1160,1112,1382,658,1021,1514,639,9.27,-7.31,18.32,-42.8,7.43,-53.64,0.78,-36.02,47_0002300_0002324-reel_begin_end.tiff
2,4278,434,5096,1196,4111,1381,3688,1023,1514,639,9.42,-7.36,21.4,-44.56,6.97,-53.59,0.78,-36.11,47_0002300_0002324-reel_begin_end.tiff
3,7294,393,7982,1091,7130,1383,6689,1015,1514,639,9.51,-5.36,19.58,-39.43,7.11,-53.69,0.65,-35.72,47_0002300_0002324-reel_begin_end.tiff
4,10320,438,11058,1268,10172,1382,9712,1016,1514,639,9.6,-7.56,20.4,-48.07,7.43,-53.64,0.69,-35.77,47_0002300_0002324-reel_begin_end.tiff
5,13365,666,14032,1297,13226,1382,12739,1016,1514,639,9.82,-18.69,19.58,-49.49,7.78,-53.64,0.65,-35.77,47_0002300_0002324-reel_begin_end.tiff
6,16354,441,16981,1250,16156,1382,15745,1012,1514,639,9.51,-7.7,18.69,-47.2,6.61,-53.64,0.59,-35.58,47_0002300_0002324-reel_begin_end.tiff
7,19368,405,20201,1146,19195,1381,,,1514,639,9.42,-5.95,21.62,-42.12,6.89,-53.59,,,47_0002300_0002324-reel_begin_end.tiff
8,22397,413,23048,864,22245,1381,21804,1025,1514,639,9.46,-6.34,19.0,-28.35,7.24,-53.59,0.78,-36.21,47_0002300_0002324-reel_begin_end.tiff
9,25404,405,26129,1201,25289,1378,24798,1009,1514,639,9.42,-5.95,20.04,-44.8,7.74,-53.44,0.55,-35.43,47_0002300_0002324-reel_begin_end.tiff
10,28390,412,28896,1119,28232,1381,27828,1026,1514,639,8.92,-6.29,16.33,-40.8,6.61,-53.59,0.69,-36.26,47_0002300_0002324-reel_begin_end.tiff
11,31444,581,31846,1249,31339,1375,,,1514,639,9.27,-14.54,15.16,-47.15,7.74,-53.3,,,47_0002300_0002324-reel_begin_end.tiff
12,34442,534,34930,1162,34303,1376,33852,1076,1514,639,9.1,-12.24,16.25,-42.9,7.06,-53.35,0.46,-38.7,47_0002300_0002324-reel_begin_end.tiff
